user_id,premium_start_date,premium_status,monthly_fee_rub,source,is_trial
u_041298,2026-02-16,active,199,marketplace,0
u_041300,2025-12-15,active,199,bank_card,0
u_041307,2026-06-22,active,199,bank_card,0
u_041310,2026-07-22,active,199,partner,0
u_041314,2026-03-28,active,199,marketplace,0
u_041316,2025-01-31,active,199,marketplace,1
u_041321,2026-02-14,active,199,promo,0
u_041323,2026-03-10,active,199,marketplace,0
u_041325,2025-11-02,active,199,marketplace,0
u_041326,2026-01-10,active,199,experiment_prompt,0
u_041334,2026-04-02,active,199,experiment_prompt,0
u_041337,2026-01-28,active,199,marketplace,0
u_041343,2025-11-07,active,199,experiment_prompt,0
u_041364,2026-04-30,active,199,marketplace,0
u_041366,2026-02-16,active,199,marketplace,1
u_041392,2025-11-24,active,199,promo,0
u_041406,2026-07-03,active,199,promo,1
u_041419,2026-05-24,active,199,bank_card,0
u_041423,2026-04-09,active,199,marketplace,0
u_041428,2026-07-27,active,199,marketplace,0
u_041431,2026-02-26,active,199,marketplace,0
u_041434,2026-05-02,active,199,bank_card,0
u_041437,2026-04-12,active,199,marketplace,0
u_041442,2026-06-30,active,199,marketplace,0
u_041446,2026-01-05,active,199,marketplace,0
u_041448,2026-03-18,active,199,experiment_prompt,0
u_041458,2025-08-17,active,199,bank_card,0
u_041473,2025-10-26,active,199,bank_card,0
u_041476,2026-07-01,active,199,marketplace,0
u_041486,2025-08-14,active,199,bank_card,0
u_041492,2026-05-13,active,199,marketplace,0
u_041505,2026-05-17,active,199,promo,0
u_041508,2025-12-29,active,199,promo,0
u_041520,2025-09-20,active,199,experiment_prompt,0
u_041522,2026-06-04,active,199,promo,0
u_041523,2026-04-19,active,199,bank_card,0
u_041536,2026-04-28,active,199,experiment_prompt,0
u_041537,2025-08-01,active,199,marketplace,0
u_041554,2026-05-15,active,199,bank_card,1
u_041562,2026-05-19,active,199,marketplace,0
u_041563,2026-02-05,active,199,partner,0
u_041565,2026-06-20,active,199,bank_card,0
u_041571,2026-06-03,active,199,marketplace,0
u_041578,2026-05-09,active,199,bank_card,0
u_041579,2025-09-17,active,199,marketplace,0
u_041581,2026-06-30,active,199,bank_card,0
u_041585,2025-11-21,active,199,marketplace,0
u_041589,2026-02-28,active,199,experiment_prompt,0
u_041594,2026-01-31,active,199,marketplace,1
u_041598,2026-05-16,active,199,experiment_prompt,0
u_041604,2025-08-13,active,199,marketplace,1
u_041612,2025-07-03,active,199,promo,0
u_041621,2026-01-20,active,199,promo,0
u_041623,2026-05-09,active,199,marketplace,1
u_041631,2026-01-25,active,199,marketplace,0
u_041632,2026-06-25,active,199,marketplace,0
u_041644,2026-07-07,active,199,marketplace,1
u_041645,2025-12-04,active,199,marketplace,0
u_041652,2026-04-22,active,199,experiment_prompt,0
u_041655,2026-06-28,active,199,bank_card,1
u_041656,2026-07-12,active,199,bank_card,1
u_041657,2026-06-04,active,199,experiment_prompt,0
u_041660,2026-01-11,active,199,experiment_prompt,0
u_041662,2025-08-07,active,199,bank_card,0
u_041664,2026-07-21,active,199,marketplace,1
u_041666,2025-12-05,active,199,experiment_prompt,0
u_041667,2026-06-19,active,199,marketplace,0
u_041671,2026-06-22,active,199,experiment_prompt,0
u_041680,2026-05-12,active,199,bank_card,0
u_041682,2026-03-22,active,199,experiment_prompt,0
u_041697,2026-03-25,active,199,promo,0
u_041713,2026-06-18,active,199,bank_card,0
u_041717,2026-02-18,active,199,bank_card,0
u_041719,2026-04-09,active,199,marketplace,0
u_041720,2026-04-28,active,199,bank_card,0
u_041723,2026-03-10,active,199,marketplace,0
u_041726,2026-05-31,active,199,marketplace,1
u_041728,2025-12-20,active,199,partner,0
u_041735,2025-07-12,active,199,marketplace,0
u_041736,2026-02-19,active,199,marketplace,0
u_041738,2026-01-30,active,199,marketplace,0
u_041742,2026-01-20,active,199,marketplace,1
u_041745,2026-07-18,active,199,experiment_prompt,1
u_041752,2026-03-01,active,199,experiment_prompt,0
u_041766,2026-07-10,active,199,bank_card,0
u_041768,2026-06-20,active,199,bank_card,1
u_041777,2026-05-29,active,199,marketplace,1
u_041778,2026-04-07,active,199,marketplace,0
u_041782,2026-04-30,active,199,promo,1
u_041786,2026-04-14,active,199,bank_card,0
u_041800,2026-06-29,active,199,experiment_prompt,0
u_041802,2026-05-17,active,199,marketplace,0
u_041804,2026-03-09,active,199,bank_card,0
u_041814,2025-02-13,active,199,promo,0
u_041819,2026-06-05,active,199,bank_card,0
u_041820,2026-04-21,active,199,bank_card,0
u_041822,2025-12-06,active,199,experiment_prompt,0
u_041823,2026-05-04,active,199,promo,0
u_041831,2026-05-13,active,199,marketplace,0
u_041834,2026-06-23,active,199,bank_card,0
u_041837,2026-06-20,active,199,bank_card,0
u_041850,2026-03-18,active,199,marketplace,0
u_041865,2026-06-24,active,199,bank_card,0
u_041888,2025-10-02,active,199,marketplace,0
u_041892,2026-06-21,active,199,experiment_prompt,1
u_041901,2026-07-08,active,199,experiment_prompt,1
u_041911,2026-06-06,active,199,promo,0
u_041913,2025-09-06,active,199,experiment_prompt,0
u_041914,2025-11-22,active,199,marketplace,0
u_041915,2026-06-06,active,199,marketplace,0
u_041922,2026-06-21,active,199,bank_card,0
u_041931,2026-05-25,active,199,experiment_prompt,0
u_041937,2026-05-11,active,199,marketplace,0
u_041943,2026-04-24,active,199,promo,1
u_041944,2026-03-20,active,199,marketplace,0
u_041945,2026-07-19,active,199,promo,0
u_041946,2026-01-22,active,199,experiment_prompt,0
u_041958,2026-04-30,active,199,promo,0
u_041959,2026-05-03,active,199,marketplace,0
u_041968,2026-06-13,active,199,partner,0
u_041973,2026-05-11,active,199,marketplace,0
u_041977,2025-11-27,active,199,marketplace,0
u_041978,2026-05-22,active,199,marketplace,0
u_041979,2026-06-30,active,199,partner,0
u_041984,2026-06-05,active,199,bank_card,1
u_041987,2026-06-18,active,199,marketplace,0
u_041988,2025-02-04,active,199,experiment_prompt,0
u_041989,2026-03-05,active,199,marketplace,0
u_041990,2026-02-15,active,199,marketplace,1
u_041996,2025-12-11,active,199,experiment_prompt,0
u_042001,2026-07-01,active,199,marketplace,1
u_042006,2026-03-30,active,199,marketplace,1
u_042014,2026-05-15,active,199,marketplace,0
u_042015,2026-02-05,active,199,marketplace,0
u_042016,2026-02-22,active,199,experiment_prompt,0
u_042036,2026-06-10,active,199,bank_card,0
u_042039,2026-06-07,active,199,marketplace,0
u_042041,2026-02-11,active,199,experiment_prompt,0
u_042044,2025-12-23,active,199,marketplace,0
u_042045,2026-03-28,active,199,promo,0
u_042051,2026-07-19,active,199,experiment_prompt,0
u_042058,2026-01-10,active,199,bank_card,0
u_042059,2026-03-25,active,199,marketplace,0
u_042060,2026-06-29,active,199,bank_card,0
u_042064,2026-06-03,active,199,marketplace,1
u_042066,2026-06-12,active,199,promo,0
u_042075,2026-04-12,active,199,bank_card,0
u_042077,2026-06-20,active,199,bank_card,0
u_042079,2025-12-26,active,199,marketplace,0
u_042084,2026-06-25,active,199,marketplace,0
u_042090,2025-12-24,active,199,experiment_prompt,0
u_042096,2026-06-27,active,199,bank_card,0
u_042101,2026-03-16,active,199,marketplace,1
u_042118,2026-04-02,active,199,partner,0
u_042122,2025-11-25,active,199,experiment_prompt,0
u_042125,2026-06-28,active,199,marketplace,0
u_042134,2026-05-05,active,199,experiment_prompt,0
u_042136,2026-05-17,cancelled,199,bank_card,0
u_042139,2026-06-02,active,199,marketplace,0
u_042140,2026-05-05,active,199,marketplace,0
u_042141,2026-05-07,active,199,marketplace,0
u_042144,2026-01-29,active,199,marketplace,0
u_042152,2026-05-26,active,199,experiment_prompt,1
u_042153,2025-12-24,active,199,experiment_prompt,0
u_042166,2026-04-29,active,199,experiment_prompt,0
u_042177,2026-07-23,active,199,marketplace,0
u_042184,2026-03-11,active,199,bank_card,0
u_042186,2025-10-05,active,199,experiment_prompt,0
u_042195,2025-06-09,active,199,experiment_prompt,0
u_042197,2026-01-28,active,199,experiment_prompt,0
u_042199,2026-03-18,active,199,bank_card,0
u_042205,2025-11-09,active,199,bank_card,0
u_042210,2026-06-22,active,199,experiment_prompt,0
u_042213,2026-02-26,active,199,bank_card,1
u_042220,2026-06-03,active,199,marketplace,0
u_042228,2025-09-30,active,199,promo,1
u_042232,2026-06-16,cancelled,199,experiment_prompt,0
u_042236,2025-06-06,cancelled,199,promo,0
u_042240,2026-04-07,active,199,experiment_prompt,1
u_042241,2025-12-07,active,199,marketplace,0
u_042242,2026-06-05,active,199,marketplace,0
u_042246,2026-01-24,active,199,marketplace,0
u_042256,2026-06-02,active,199,bank_card,0
u_042261,2026-01-26,active,199,marketplace,0
u_042266,2026-05-10,active,199,marketplace,0
u_042270,2026-04-27,active,199,marketplace,1
u_042273,2026-06-15,cancelled,199,experiment_prompt,0
u_042277,2026-06-14,active,199,experiment_prompt,0
u_042281,2026-03-22,active,199,bank_card,0
u_042287,2025-01-14,active,199,marketplace,0
u_042290,2026-06-21,active,199,experiment_prompt,0
u_042292,2025-12-14,active,199,bank_card,1
u_042297,2026-05-29,active,199,marketplace,0
u_042299,2026-05-28,active,199,bank_card,1
u_042300,2026-05-01,active,199,experiment_prompt,0
u_042302,2026-04-15,active,199,promo,0
u_042303,2026-06-26,active,199,experiment_prompt,0
u_042304,2026-06-28,active,199,bank_card,0
u_042320,2026-06-14,active,199,bank_card,0
u_042325,2026-02-18,cancelled,199,experiment_prompt,0
u_042326,2025-09-10,active,199,marketplace,0
u_042330,2026-03-03,active,199,marketplace,0
u_042337,2026-06-30,active,199,promo,0
u_042347,2026-03-30,active,199,bank_card,1
u_042353,2026-02-13,active,199,marketplace,1
u_042359,2025-08-25,active,199,marketplace,1
u_042360,2026-07-21,active,199,marketplace,1
u_042361,2026-07-18,active,199,bank_card,1
u_042371,2026-05-03,active,199,marketplace,0
u_042373,2026-04-22,cancelled,199,marketplace,0
u_042377,2024-06-05,active,199,bank_card,0
u_042383,2026-06-25,active,199,bank_card,1
u_042390,2026-05-29,active,199,bank_card,0
u_042393,2026-06-21,active,199,bank_card,0
u_042400,2026-06-27,active,199,bank_card,0
u_042404,2025-12-24,active,199,promo,0
u_042411,2025-12-12,active,199,experiment_prompt,1
u_042413,2026-07-29,active,199,partner,1
u_042428,2026-06-30,active,199,experiment_prompt,0
u_042429,2025-06-16,active,199,bank_card,0
u_042430,2026-03-27,active,199,bank_card,0
u_042437,2026-02-13,active,199,bank_card,0
u_042443,2026-07-18,active,199,marketplace,1
u_042451,2026-06-23,active,199,marketplace,0
u_042453,2025-12-17,active,199,bank_card,0
u_042467,2025-12-30,active,199,bank_card,0
u_042470,2026-03-13,active,199,marketplace,1
u_042475,2026-04-28,active,199,bank_card,0
u_042482,2025-08-12,active,199,bank_card,0
u_042489,2025-12-30,active,199,marketplace,0
u_042497,2026-06-29,active,199,bank_card,0
u_042500,2026-07-02,active,199,marketplace,1
u_042508,2025-09-06,active,199,marketplace,0
u_042511,2026-03-07,active,199,experiment_prompt,0
u_042518,2026-05-21,active,199,bank_card,1
u_042520,2026-05-10,active,199,marketplace,0
u_042522,2026-02-10,active,199,marketplace,0
u_042534,2026-07-02,active,199,marketplace,1
u_042545,2026-02-07,cancelled,199,marketplace,0
u_042552,2026-07-27,active,199,marketplace,0
u_042556,2025-12-23,active,199,experiment_prompt,0
u_042572,2026-03-16,active,199,bank_card,0
u_042584,2026-06-11,active,199,marketplace,0
u_042586,2026-02-18,active,199,bank_card,0
u_042592,2026-04-16,active,199,marketplace,0
u_042594,2026-02-11,cancelled,199,bank_card,0
u_042600,2026-06-20,active,199,marketplace,0
u_042608,2026-07-09,active,199,marketplace,1
u_042619,2026-05-25,active,199,partner,0
u_042629,2026-03-18,active,199,bank_card,0
u_042633,2026-05-08,active,199,partner,0
u_042638,2025-11-28,active,199,experiment_prompt,1
u_042642,2026-01-27,active,199,marketplace,0
u_042645,2026-06-09,active,199,marketplace,0
u_042654,2025-12-18,active,199,marketplace,0
u_042660,2026-02-17,active,199,marketplace,0
u_042661,2026-07-05,active,199,marketplace,1
u_042662,2026-03-10,active,199,promo,0
u_042678,2026-05-22,cancelled,199,experiment_prompt,0
u_042681,2026-06-15,active,199,experiment_prompt,0
u_042682,2025-12-27,active,199,marketplace,0
u_042694,2026-05-29,active,199,bank_card,0
u_042699,2026-07-02,active,199,marketplace,0
u_042706,2026-07-12,active,199,partner,1
u_042715,2026-02-08,active,199,marketplace,1
u_042721,2026-06-12,active,199,experiment_prompt,0
u_042728,2026-05-16,active,199,bank_card,0
u_042736,2026-05-09,active,199,bank_card,0
u_042744,2026-04-21,active,199,experiment_prompt,0
u_042748,2025-11-10,active,199,marketplace,1
u_042749,2026-03-15,active,199,bank_card,0
u_042754,2024-07-28,active,199,promo,1
u_042757,2026-04-29,active,199,promo,0
u_042758,2026-06-16,active,199,experiment_prompt,0
u_042759,2025-10-06,cancelled,199,marketplace,0
u_042765,2025-11-20,active,199,marketplace,0
u_042774,2025-08-03,active,199,bank_card,1
u_042790,2026-04-29,active,199,promo,0
u_042792,2026-04-30,active,199,marketplace,0
u_042795,2026-02-21,active,199,bank_card,1
u_042806,2026-05-15,active,199,bank_card,1
u_042823,2026-03-14,active,199,bank_card,0
u_042824,2025-06-21,active,199,marketplace,0
u_042835,2026-07-22,active,199,marketplace,1
u_042836,2025-09-26,active,199,partner,0
u_042844,2025-09-25,active,199,marketplace,0
u_042846,2026-06-13,active,199,marketplace,1
u_042851,2026-06-23,active,199,promo,1
u_042853,2026-06-19,active,199,bank_card,0
u_042857,2026-07-24,active,199,experiment_prompt,0
u_042865,2026-06-20,active,199,promo,0
u_042875,2026-05-13,active,199,bank_card,0
u_042888,2026-02-17,active,199,marketplace,0
u_042889,2026-07-16,active,199,marketplace,0
u_042894,2026-03-30,active,199,marketplace,1
u_042898,2026-05-24,active,199,marketplace,0
u_042901,2026-04-26,active,199,marketplace,0
u_042904,2026-06-21,active,199,experiment_prompt,0
u_042919,2026-06-02,active,199,promo,0
u_042929,2026-05-05,active,199,experiment_prompt,1
u_042931,2024-05-17,active,199,marketplace,0
u_042933,2025-10-30,active,199,experiment_prompt,0
u_042934,2026-05-09,active,199,promo,0
u_042936,2026-04-14,active,199,experiment_prompt,0
u_042942,2025-11-10,cancelled,199,partner,0
u_042947,2026-05-21,active,199,marketplace,1
u_042955,2026-03-28,active,199,experiment_prompt,1
u_042960,2026-06-03,active,199,marketplace,0
u_042962,2026-05-17,active,199,experiment_prompt,0
u_042966,2026-03-25,active,199,marketplace,0
u_042968,2026-02-01,active,199,marketplace,0
u_042970,2026-06-30,active,199,promo,1
u_042980,2025-07-21,active,199,bank_card,0
u_042984,2026-03-13,active,199,marketplace,1
u_042992,2026-07-08,active,199,promo,0
u_042995,2026-06-26,active,199,marketplace,0
u_042998,2026-01-15,active,199,marketplace,0
u_043000,2026-02-07,active,199,experiment_prompt,0
u_043012,2026-07-06,active,199,promo,0
u_043014,2026-05-04,active,199,experiment_prompt,1
u_043017,2025-11-07,active,199,promo,0
u_043029,2026-04-27,active,199,promo,0
u_043046,2026-06-10,active,199,experiment_prompt,0
u_043050,2026-05-27,active,199,bank_card,0
u_043051,2025-08-08,active,199,promo,0
u_043054,2026-04-22,active,199,marketplace,0
u_043060,2025-10-22,active,199,bank_card,0
u_043061,2025-10-27,active,199,bank_card,0
u_043062,2026-04-16,active,199,experiment_prompt,0
u_043064,2026-06-27,active,199,bank_card,0
u_043073,2026-05-22,active,199,bank_card,1
u_043076,2025-12-05,cancelled,199,bank_card,0
u_043081,2026-06-04,active,199,marketplace,0
u_043093,2026-01-24,active,199,partner,0
u_043094,2026-07-10,active,199,experiment_prompt,1
u_043095,2025-12-25,active,199,experiment_prompt,0
u_043100,2026-05-12,active,199,promo,0
u_043104,2026-06-30,active,199,promo,0
u_043107,2026-06-24,active,199,experiment_prompt,0
u_043115,2026-07-01,active,199,promo,0
u_043117,2026-04-23,active,199,experiment_prompt,0
u_043118,2026-06-30,active,199,experiment_prompt,0
u_043123,2023-10-26,active,199,bank_card,0
u_043128,2025-11-14,active,199,marketplace,0
u_043133,2026-05-24,active,199,experiment_prompt,0
u_043135,2026-05-01,active,199,marketplace,0
u_043137,2026-05-10,active,199,marketplace,1
u_043141,2026-06-14,active,199,marketplace,0
u_043143,2026-02-02,active,199,bank_card,0
u_043147,2026-07-23,active,199,marketplace,1
u_043148,2026-05-18,active,199,marketplace,0
u_043154,2026-03-26,active,199,marketplace,0
u_043158,2026-01-02,active,199,bank_card,0
u_043159,2026-04-05,active,199,marketplace,1
u_043161,2025-12-18,active,199,experiment_prompt,0
u_043171,2026-05-25,active,199,experiment_prompt,0
u_043186,2025-12-25,active,199,marketplace,0
u_043191,2026-05-27,active,199,experiment_prompt,0
u_043205,2026-07-23,active,199,promo,0
u_043224,2026-04-10,active,199,partner,0
u_043226,2026-04-22,active,199,partner,1
u_043231,2025-06-21,active,199,bank_card,0
u_043240,2026-06-27,active,199,marketplace,0
u_043241,2025-12-18,active,199,marketplace,0
u_043242,2026-02-04,active,199,marketplace,0
u_043247,2025-12-20,active,199,promo,0
u_043258,2026-01-17,active,199,marketplace,0
u_043260,2025-03-15,active,199,marketplace,0
u_043261,2026-07-17,active,199,experiment_prompt,0
u_043264,2026-07-18,active,199,marketplace,1
u_043265,2026-07-04,active,199,marketplace,1
u_043268,2026-05-04,active,199,bank_card,0
u_043271,2026-07-07,active,199,bank_card,1
u_043272,2026-06-15,active,199,experiment_prompt,0
u_043279,2025-05-01,active,199,bank_card,0
u_043288,2026-03-16,active,199,marketplace,0
u_043289,2026-07-01,active,199,experiment_prompt,1
u_043293,2026-03-19,active,199,experiment_prompt,0
u_043296,2026-04-09,active,199,experiment_prompt,0
u_043301,2025-11-15,active,199,partner,0
u_043304,2025-04-30,active,199,bank_card,0
u_043306,2025-07-29,active,199,marketplace,0
u_043309,2026-01-31,cancelled,199,marketplace,0
u_043311,2026-05-02,active,199,marketplace,0
u_043314,2026-06-09,active,199,marketplace,0
u_043318,2026-07-09,active,199,promo,1
u_043324,2026-03-04,active,199,experiment_prompt,0
u_043325,2026-06-05,active,199,experiment_prompt,1
u_043326,2026-04-15,active,199,experiment_prompt,0
u_043329,2026-07-03,active,199,bank_card,1
u_043337,2026-06-28,active,199,marketplace,0
u_043338,2026-02-28,active,199,marketplace,1
u_043343,2025-06-27,active,199,marketplace,0
u_043348,2025-11-02,active,199,marketplace,0
u_043353,2025-09-09,active,199,marketplace,0
u_043354,2025-06-27,active,199,bank_card,0
u_043355,2026-06-10,cancelled,199,bank_card,1
u_043357,2026-06-01,active,199,marketplace,0
u_043358,2026-03-03,active,199,marketplace,0
u_043359,2025-10-02,active,199,marketplace,0
u_043360,2026-04-11,active,199,marketplace,0
u_043361,2026-06-02,active,199,bank_card,0
u_043369,2026-07-19,active,199,marketplace,1
u_043399,2026-06-11,active,199,marketplace,0
u_043406,2026-05-22,active,199,marketplace,0
u_043410,2025-12-26,active,199,promo,0
u_043412,2026-06-21,active,199,marketplace,0
u_043415,2026-06-16,active,199,bank_card,0
u_043423,2026-03-01,active,199,bank_card,0
u_043425,2026-04-10,active,199,experiment_prompt,0
u_043429,2026-05-26,active,199,experiment_prompt,1
u_043434,2026-05-03,active,199,marketplace,0
u_043440,2026-03-22,active,199,marketplace,0
u_043464,2026-06-30,active,199,promo,0
u_043466,2026-05-29,active,199,bank_card,0
u_043467,2026-06-21,active,199,marketplace,0
u_043473,2026-05-18,active,199,bank_card,0
u_043481,2026-07-17,active,199,marketplace,0
u_043493,2026-07-01,active,199,experiment_prompt,0
u_043498,2026-06-05,active,199,experiment_prompt,1
u_043500,2026-07-01,active,199,experiment_prompt,1
u_043503,2026-06-14,active,199,experiment_prompt,0
u_043506,2025-11-26,active,199,bank_card,0
u_043507,2026-02-12,active,199,experiment_prompt,0
u_043508,2026-03-21,active,199,experiment_prompt,1
u_043513,2025-09-28,active,199,marketplace,0
u_043514,2026-06-02,active,199,experiment_prompt,1
u_043521,2026-06-22,active,199,marketplace,0
u_043526,2026-07-30,active,199,experiment_prompt,0
u_043530,2025-08-30,active,199,marketplace,0
u_043531,2026-04-21,active,199,experiment_prompt,1
u_043532,2026-04-23,active,199,marketplace,0
u_043535,2026-04-26,cancelled,199,marketplace,0
u_043542,2026-05-02,active,199,marketplace,0
u_043545,2026-02-18,cancelled,199,bank_card,0
u_043551,2026-05-05,active,199,promo,0
u_043554,2026-02-14,active,199,partner,0
u_043560,2026-06-21,active,199,marketplace,0
u_043586,2026-04-24,cancelled,199,marketplace,0
u_043587,2025-09-19,active,199,marketplace,0
u_043589,2025-06-10,active,199,partner,0
u_043597,2026-07-02,active,199,promo,0
u_043607,2026-07-23,cancelled,199,experiment_prompt,1
u_043623,2026-06-16,active,199,partner,0
u_043624,2026-07-08,active,199,experiment_prompt,0
u_043631,2026-03-22,active,199,marketplace,0
u_043648,2026-02-17,active,199,partner,0
u_043649,2026-05-18,active,199,promo,0
u_043660,2025-11-20,active,199,bank_card,0
u_043661,2026-03-18,active,199,experiment_prompt,1
u_043662,2025-11-12,active,199,marketplace,1
u_043664,2026-06-05,active,199,marketplace,0
u_043669,2025-11-24,active,199,marketplace,0
u_043671,2026-06-21,active,199,bank_card,0
u_043675,2026-03-21,active,199,marketplace,1
u_043676,2025-06-21,active,199,marketplace,0
u_043689,2026-06-18,active,199,marketplace,0
u_043695,2026-03-11,active,199,experiment_prompt,0
u_043696,2026-07-10,active,199,bank_card,1
u_043704,2025-12-11,active,199,bank_card,0
u_043709,2026-05-27,cancelled,199,marketplace,0
u_043723,2025-09-11,active,199,partner,1
u_043726,2026-07-16,active,199,bank_card,1
u_043739,2026-06-04,active,199,promo,0
u_043740,2026-06-19,active,199,bank_card,0
u_043747,2026-02-10,active,199,experiment_prompt,1
u_043757,2025-11-27,active,199,promo,0
u_043769,2026-04-19,active,199,partner,0
u_043781,2026-03-25,active,199,experiment_prompt,0
u_043796,2024-06-08,active,199,marketplace,0
u_043801,2026-07-07,cancelled,199,bank_card,1
u_043802,2026-06-17,active,199,marketplace,1
u_043810,2026-05-30,active,199,experiment_prompt,0
u_043811,2025-10-18,active,199,marketplace,0
u_043816,2026-01-09,active,199,marketplace,0
u_043817,2026-01-07,active,199,marketplace,0
u_043818,2025-12-10,active,199,marketplace,0
u_043820,2026-07-13,active,199,bank_card,1
u_043824,2025-12-23,active,199,marketplace,1
u_043832,2026-06-13,active,199,marketplace,0
u_043833,2025-09-14,active,199,experiment_prompt,0
u_043838,2026-06-24,active,199,experiment_prompt,1
u_043840,2026-03-22,cancelled,199,bank_card,0
u_043847,2026-05-16,active,199,partner,0
u_043854,2026-07-29,cancelled,199,bank_card,1
u_043857,2026-04-28,cancelled,199,bank_card,0
u_043868,2026-04-15,active,199,bank_card,0
u_043884,2026-07-29,active,199,marketplace,1
u_043888,2026-05-21,cancelled,199,bank_card,0
u_043892,2026-07-07,active,199,marketplace,1
u_043893,2026-04-15,active,199,bank_card,1
u_043896,2025-11-05,active,199,marketplace,0
u_043900,2026-01-24,active,199,marketplace,0
u_043903,2026-04-08,active,199,experiment_prompt,0
u_043911,2026-06-18,active,199,experiment_prompt,0
u_043914,2026-06-14,active,199,promo,0
u_043922,2026-05-13,active,199,marketplace,1
u_043932,2024-08-23,active,199,bank_card,0
u_043936,2026-04-14,active,199,marketplace,0
u_043944,2026-04-19,active,199,promo,0
u_043953,2026-03-21,active,199,bank_card,0
u_043958,2026-04-05,active,199,marketplace,0
u_043959,2026-02-26,active,199,bank_card,0
u_043973,2026-06-25,active,199,promo,0
u_043976,2026-07-01,active,199,bank_card,1
u_043977,2026-04-05,active,199,marketplace,1
u_043981,2026-02-18,active,199,bank_card,0
u_043988,2026-03-22,active,199,experiment_prompt,0
u_043997,2026-05-28,active,199,bank_card,0
u_044001,2026-05-01,active,199,experiment_prompt,0
u_044004,2025-08-19,active,199,bank_card,1
u_044011,2026-02-23,active,199,promo,0
u_044012,2026-02-13,active,199,partner,0
u_044013,2026-07-05,active,199,marketplace,1
u_044015,2026-01-09,active,199,experiment_prompt,0
u_044019,2026-04-12,active,199,experiment_prompt,0
u_044020,2026-06-01,active,199,marketplace,0
u_044039,2026-03-04,active,199,experiment_prompt,0
u_044041,2025-12-06,active,199,marketplace,0
u_044054,2026-06-27,cancelled,199,promo,0
u_044058,2026-05-06,active,199,bank_card,0
u_044065,2026-06-27,active,199,marketplace,1
u_044066,2026-06-08,active,199,experiment_prompt,0
u_044068,2025-12-09,active,199,bank_card,0
u_044086,2025-12-22,active,199,bank_card,0
u_044097,2026-02-08,active,199,experiment_prompt,0
u_044107,2026-06-25,active,199,bank_card,0
u_044114,2026-06-01,active,199,partner,0
u_044131,2026-05-16,active,199,bank_card,1
u_044134,2026-04-30,active,199,bank_card,0
u_044146,2026-06-08,active,199,marketplace,0
u_044155,2026-07-09,active,199,marketplace,0
u_044158,2026-06-22,cancelled,199,bank_card,0
u_044163,2026-02-22,active,199,bank_card,0
u_044164,2026-02-03,active,199,bank_card,0
u_044167,2025-03-07,active,199,marketplace,0
u_044170,2026-05-21,active,199,experiment_prompt,1
u_044172,2026-03-14,active,199,marketplace,0
u_044177,2025-11-10,active,199,marketplace,0
u_044182,2025-08-21,active,199,partner,0
u_044184,2026-06-15,active,199,marketplace,0
u_044185,2025-11-21,active,199,marketplace,0
u_044186,2026-04-05,active,199,promo,0
u_044191,2025-10-22,active,199,experiment_prompt,0
u_044200,2026-06-14,active,199,experiment_prompt,1
u_044201,2026-01-04,active,199,marketplace,0
u_044208,2026-06-13,active,199,marketplace,0
u_044216,2025-12-11,active,199,marketplace,0
u_044225,2026-06-27,active,199,marketplace,0
u_044230,2026-01-08,cancelled,199,bank_card,0
u_044236,2026-03-21,active,199,experiment_prompt,0
u_044240,2026-05-12,active,199,experiment_prompt,0
u_044252,2025-12-24,active,199,experiment_prompt,0
u_044254,2026-05-03,active,199,marketplace,0
u_044259,2026-05-28,active,199,marketplace,0
u_044262,2026-06-09,active,199,marketplace,0
u_044264,2026-01-05,active,199,experiment_prompt,0
u_044266,2026-02-04,active,199,marketplace,0
u_044282,2025-10-28,active,199,bank_card,0
u_044286,2026-06-28,active,199,marketplace,0
u_044291,2026-06-10,active,199,marketplace,0
u_044299,2025-12-12,active,199,marketplace,0
u_044309,2026-05-31,active,199,bank_card,0
u_044311,2026-04-28,active,199,marketplace,0
u_044317,2026-04-12,active,199,promo,0
u_044321,2026-03-15,active,199,bank_card,0
u_044323,2025-11-03,cancelled,199,experiment_prompt,0
u_044334,2025-12-13,cancelled,199,bank_card,1
u_044348,2026-06-10,active,199,marketplace,0
u_044350,2026-02-01,active,199,marketplace,0
u_044352,2026-06-23,active,199,promo,0
u_044365,2026-04-05,active,199,experiment_prompt,0
u_044366,2026-04-13,active,199,experiment_prompt,1
u_044369,2025-03-04,active,199,partner,0
u_044380,2026-03-15,active,199,bank_card,0
u_044381,2026-05-24,active,199,experiment_prompt,0
u_044382,2026-05-13,active,199,promo,0
u_044389,2026-07-06,active,199,experiment_prompt,0
u_044394,2026-05-15,active,199,bank_card,0
u_044403,2025-11-21,active,199,bank_card,0
u_044417,2026-02-01,active,199,marketplace,0
u_044421,2026-04-23,active,199,marketplace,0
u_044431,2026-01-08,active,199,marketplace,0
u_044434,2026-06-14,active,199,marketplace,0
u_044458,2026-01-30,active,199,experiment_prompt,0
u_044460,2026-04-24,active,199,marketplace,0
u_044462,2026-04-10,active,199,bank_card,0
u_044470,2026-07-24,active,199,marketplace,0
u_044474,2026-05-05,active,199,bank_card,0
u_044475,2026-01-23,active,199,promo,0
u_044480,2026-05-08,active,199,marketplace,0
u_044493,2026-06-13,active,199,bank_card,1
u_044494,2026-04-08,active,199,partner,1
u_044496,2026-02-11,active,199,marketplace,0
