order_id,user_id,session_id,click_id,order_date,product_id,category,gmv_rub,discount_rub,delivery_fee_rub,payment_type,is_returned,return_date,gross_margin_rub
ord_000006366,u_042740,ss_00141121,clk_0000078157,2026-07-06,p_02009,Fashion,1087,57,195,installment,0,,144.24
ord_000006367,u_042758,ss_00141186,clk_0000078182,2026-07-04,p_02146,Home,969,0,320,bank_card,0,,198.26
ord_000006368,u_042786,ss_00141282,clk_0000078229,2026-07-07,p_03813,Home,1443,0,304,bank_card,0,,324.68
ord_000006369,u_042789,ss_00141289,clk_0000078236,2026-07-03,p_01046,Auto,2316,122,260,bank_card,0,,434.48
ord_000006370,u_042792,ss_00141305,clk_0000078261,2026-07-16,p_00475,Beauty,906,18,176,installment,0,,254.68
ord_000006371,u_042792,ss_00141307,clk_0000078262,2026-07-16,p_02438,Fashion,1413,29,0,ozon_card,1,2026-08-21,-42.39
ord_000006372,u_042796,ss_00141322,clk_0000078272,2026-07-25,p_03994,Fashion,1263,140,118,ozon_card,0,,272.81
ord_000006373,u_042801,ss_00141338,clk_0000078284,2026-07-15,p_00897,Beauty,636,13,229,bank_card,0,,191.82
ord_000006374,u_042805,ss_00141346,clk_0000078290,2026-07-25,p_00597,Electronics,2493,0,167,bank_card,0,,384.17
ord_000006375,u_042819,ss_00141389,clk_0000078313,2026-07-20,p_00563,Pet,654,0,185,bank_card,0,,120.92
ord_000006376,u_042825,ss_00141413,clk_0000078322,2026-07-16,p_03981,FMCG,284,15,77,cash_on_delivery,0,,41.69
ord_000006377,u_042845,ss_00141475,clk_0000078358,2026-07-05,p_01422,Kids,935,165,117,sberpay,0,,227.67
ord_000006378,u_042857,ss_00141536,clk_0000078399,2026-07-15,p_00735,Fashion,1621,0,213,ozon_card,0,,279.14
ord_000006379,u_042861,ss_00141548,clk_0000078404,2026-07-16,p_02726,Electronics,6768,0,0,bank_card,0,,722.82
ord_000006380,u_042866,ss_00141568,clk_0000078407,2026-07-13,p_00497,Sports,607,0,116,bank_card,0,,129.47
ord_000006381,u_042868,ss_00141589,clk_0000078433,2026-07-26,p_01106,Beauty,884,27,,bank_card,0,,224.36
ord_000006382,u_042877,ss_00141616,clk_0000078448,2026-07-18,p_04416,Fashion,1101,58,150,bank_card,1,2026-08-02,-33.03
ord_000006383,u_042892,ss_00141657,clk_0000078470,2026-07-30,p_03130,Home,1510,80,155,ozon_card,0,,243.11
ord_000006384,u_042898,ss_00141676,clk_0000078476,2026-07-06,p_00204,Kids,2178,0,0,bank_card,1,2026-07-12,-65.34
ord_000006385,u_042899,ss_00141677,clk_0000078478,2026-07-08,p_03033,Electronics,2245,249,,bank_card,0,,428.57
ord_000006386,u_042910,ss_00141727,clk_0000078525,2026-07-19,p_00846,Beauty,563,11,,bank_card,0,,106.69
ord_000006387,u_042913,ss_00141735,clk_0000078531,2026-07-11,p_01862,Home,922,0,265,bank_card,0,,168.36
ord_000006388,u_042924,ss_00141781,clk_0000078555,2026-07-03,p_01337,Home,1387,43,169,bank_card,0,,364.64
ord_000006389,u_042930,ss_00141801,clk_0000078565,2026-07-08,p_02898,Sports,1434,0,194,bank_card,0,,353.19
ord_000006390,u_042936,ss_00141822,clk_0000078575,2026-07-06,p_01330,Pet,984,0,196,installment,0,,196.31
ord_000006391,u_042944,ss_00141849,clk_0000078584,2026-07-23,p_01330,Pet,935,49,201,ozon_card,0,,186.53
ord_000006392,u_042957,ss_00141896,clk_0000078608,2026-07-04,p_00185,Fashion,1981,0,133,sberpay,0,,584.2
ord_000006393,u_042964,ss_00141919,clk_0000078624,2026-07-24,p_03730,FMCG,149,5,55,cash_on_delivery,0,,15.81
ord_000006394,u_042965,ss_00141922,clk_0000078625,2026-07-16,p_02371,Fashion,905,28,182,installment,0,,185.52
ord_000006395,u_042984,ss_00141997,clk_0000078677,2026-07-16,p_00873,Books,752,23,0,bank_card,0,,132.58
ord_000006396,u_042988,ss_00142015,clk_0000078690,2026-07-11,p_04201,FMCG,711,0,388,installment,0,,125.92
ord_000006397,u_042989,ss_00142017,clk_0000078691,2026-07-24,p_01956,Fashion,2265,119,191,bank_card,0,,494.22
ord_000006398,u_042990,ss_00142018,clk_0000078693,2026-07-15,p_00525,Electronics,6153,190,214,ozon_card,0,,1068.16
ord_000006399,u_043001,ss_00142053,clk_0000078707,2026-07-29,p_02651,FMCG,294,0,84,ozon_card,0,,18.35
ord_000006400,u_043001,ss_00142054,clk_0000078708,2026-07-26,p_04190,Home,4318,0,0,bank_card,0,,952.12
ord_000006401,u_043001,ss_00142054,clk_0000078710,2026-07-26,p_01699,Fashion,938,19,96,bank_card,0,,251.1
ord_000006402,u_043030,ss_00142136,clk_0000078747,2026-07-01,p_03170,Fashion,626,47,370,cash_on_delivery,0,,160.07
ord_000006403,u_043030,ss_00142137,clk_0000078750,2026-07-10,p_03752,Electronics,2653,0,256,bank_card,0,,449.15
ord_000006404,u_043041,ss_00142163,clk_0000078759,2026-07-30,p_02431,Books,271,8,104,cash_on_delivery,0,,72.98
ord_000006405,u_043056,ss_00142208,clk_0000078780,2026-07-16,p_02872,Beauty,411,8,134,bank_card,0,,99.96
ord_000006406,u_043079,ss_00142287,clk_0000078823,2026-07-06,p_02276,Beauty,863,18,180,bank_card,0,,238.19
ord_000006407,u_043085,ss_00142302,clk_0000078831,2026-07-27,p_01330,Pet,954,30,154,bank_card,0,,190.32
ord_000006408,u_043085,ss_00142303,clk_0000078832,2026-07-27,p_00595,Electronics,2497,0,98,installment,0,,297.89
ord_000006409,u_043091,ss_00142327,clk_0000078847,2026-07-19,p_02350,Sports,1031,54,173,bank_card,0,,244.86
ord_000006410,u_043104,ss_00142362,clk_0000078874,2026-07-11,p_04484,Fashion,5732,117,0,installment,0,,1018.58
ord_000006411,u_043112,ss_00142380,clk_0000078884,2026-07-24,p_01820,Kids,951,106,148,installment,0,,186.97
ord_000006412,u_043116,ss_00142388,clk_0000078889,2026-07-04,p_01527,FMCG,299,0,297,bank_card,0,,27.0
ord_000006413,u_043123,ss_00142404,clk_0000078896,2026-07-19,p_01483,Electronics,3727,196,0,cash_on_delivery,0,,362.64
ord_000006414,u_043124,ss_00142420,clk_0000078907,2026-07-26,p_03843,FMCG,240,13,0,ozon_card,0,,42.38
ord_000006415,u_043140,ss_00142469,clk_0000078935,2026-07-10,p_00714,Electronics,2347,124,17,bank_card,0,,280.0
ord_000006416,u_043142,ss_00142478,clk_0000078938,2026-07-08,p_03524,Electronics,21926,0,283,ozon_card,0,,1048.06
ord_000006417,u_043144,ss_00142490,clk_0000078942,2026-07-22,p_04443,Home,2373,0,231,bank_card,0,,409.58
ord_000006418,u_043144,ss_00142491,clk_0000078943,2026-07-10,p_01021,Auto,3078,0,0,installment,0,,333.35
ord_000006419,u_043147,ss_00142494,clk_0000078946,2026-07-19,p_02852,Books,261,14,,bank_card,0,,41.26
ord_000006420,u_043152,ss_00142517,clk_0000078957,2026-07-07,p_04058,Home,987,52,211,sberpay,0,,118.74
ord_000006421,u_043154,ss_00142523,clk_0000078959,2026-07-05,p_01982,Electronics,4332,0,0,installment,0,,625.54
ord_000006422,u_043157,ss_00142529,clk_0000078962,2026-07-15,p_04149,Fashion,2066,230,127,cash_on_delivery,0,,494.81
ord_000006423,u_043167,ss_00142572,clk_0000078982,2026-07-23,p_02073,Beauty,1570,214,201,bank_card,0,,500.99
ord_000006424,u_043171,ss_00142588,clk_0000078992,2026-07-10,p_04210,Electronics,2588,0,0,sberpay,0,,321.43
ord_000006425,u_043172,ss_00142592,clk_0000078997,2026-07-30,p_00440,Fashion,2222,117,338,bank_card,0,,503.73
ord_000006426,u_043172,ss_00142592,clk_0000078998,2026-07-30,p_03496,Pet,590,18,,bank_card,0,,87.02
ord_000006427,u_043174,ss_00142604,clk_0000079004,2026-07-04,p_01951,Auto,2823,0,214,bank_card,0,,279.19
ord_000006428,u_043178,ss_00142617,clk_0000079014,2026-07-10,p_04117,Books,228,25,165,ozon_card,0,,38.12
ord_000006429,u_043181,ss_00142624,clk_0000079016,2026-07-18,p_00348,FMCG,245,8,216,bank_card,0,,26.85
ord_000006430,u_043182,ss_00142629,clk_0000079021,2026-07-09,p_03017,FMCG,750,23,267,bank_card,0,,143.1
ord_000006431,u_043182,ss_00142631,clk_0000079024,2026-07-22,p_01646,FMCG,679,21,165,bank_card,0,,81.96
ord_000006432,u_043184,ss_00142636,clk_0000079027,2026-07-11,p_02810,Electronics,3982,703,0,cash_on_delivery,0,,571.82
ord_000006433,u_043185,ss_00142638,clk_0000079028,2026-07-02,p_02427,Home,3435,0,0,bank_card,0,,625.51
ord_000006434,u_043194,ss_00142674,clk_0000079046,2026-07-05,p_03420,Kids,1095,0,165,cash_on_delivery,0,,187.14
ord_000006435,u_043210,ss_00142721,clk_0000079070,2026-07-16,p_01477,Sports,2680,83,168,ozon_card,0,,580.76
ord_000006436,u_043210,ss_00142728,clk_0000079074,2026-07-05,p_00650,Beauty,796,16,279,bank_card,0,,278.84
ord_000006437,u_043253,ss_00142846,clk_0000079128,2026-07-14,p_00905,Beauty,469,14,385,bank_card,0,,139.39
ord_000006438,u_043258,ss_00142860,clk_0000079132,2026-07-18,p_04047,Beauty,591,31,205,bank_card,1,2026-08-07,-17.73
ord_000006439,u_043263,ss_00142876,clk_0000079144,2026-07-23,p_01625,Kids,802,0,158,ozon_card,0,,135.7
ord_000006440,u_043266,ss_00142889,clk_0000079153,2026-07-05,p_02298,Beauty,959,0,168,cash_on_delivery,0,,238.6
ord_000006441,u_043268,ss_00142899,clk_0000079160,2026-07-11,p_01805,Home,1632,288,0,bank_card,0,,446.84
ord_000006442,u_043274,ss_00142911,clk_0000079171,2026-07-17,p_03633,Home,3139,0,0,cash_on_delivery,0,,829.64
ord_000006443,u_043292,ss_00142977,clk_0000079207,2026-07-06,p_02343,Books,308,0,168,bank_card,0,,45.09
ord_000006444,u_043315,ss_00143061,clk_0000079254,2026-07-01,p_00108,Electronics,2174,67,162,bank_card,0,,274.79
ord_000006445,u_043324,ss_00143095,clk_0000079271,2026-07-23,p_03386,Home,699,37,0,ozon_card,0,,92.27
ord_000006446,u_043328,ss_00143112,clk_0000079277,2026-07-16,p_02815,Fashion,2335,72,399,bank_card,0,,584.45
ord_000006447,u_043338,ss_00143134,clk_0000079286,2026-07-15,p_00048,Fashion,2955,156,0,ozon_card,0,,834.2
ord_000006448,u_043341,ss_00143144,clk_0000079292,2026-07-24,p_00305,FMCG,578,0,83,ozon_card,0,,66.87
ord_000006449,u_043343,ss_00143153,clk_0000079295,2026-07-14,p_02238,Beauty,1269,39,108,ozon_card,0,,329.56
ord_000006450,u_043360,ss_00143209,clk_0000079324,2026-07-13,p_00261,Electronics,2157,0,0,sberpay,0,,324.84
ord_000006451,u_043360,ss_00143210,clk_0000079325,2026-07-24,p_04175,Fashion,344,7,0,ozon_card,0,,77.02
ord_000006452,u_043371,ss_00143243,clk_0000079343,2026-07-29,p_00142,Home,1046,185,113,cash_on_delivery,0,,89.75
ord_000006453,u_043372,ss_00143246,clk_0000079344,2026-07-26,p_00813,Sports,1128,0,96,bank_card,0,,222.78
ord_000006454,u_043381,ss_00143278,clk_0000079360,2026-07-09,p_01195,Home,1059,56,107,ozon_card,0,,166.9
ord_000006455,u_043387,ss_00143293,clk_0000079364,2026-07-07,p_02642,Auto,2058,64,198,bank_card,0,,255.6
ord_000006456,u_043398,ss_00143323,clk_0000079382,2026-07-25,p_02413,Electronics,2387,0,154,bank_card,1,2026-08-16,-71.61
ord_000006457,u_043404,ss_00143353,clk_0000079396,2026-07-09,p_02516,Home,9306,288,0,bank_card,0,,2360.0
ord_000006458,u_043406,ss_00143359,clk_0000079401,2026-07-17,p_00165,Electronics,7967,0,98,sberpay,0,,970.38
ord_000006459,u_043409,ss_00143369,clk_0000079405,2026-07-28,p_04257,Fashion,676,0,153,ozon_card,0,,155.89
ord_000006460,u_043413,ss_00143383,clk_0000079419,2026-07-12,p_00891,Pet,721,0,312,bank_card,0,,124.95
ord_000006461,u_043422,ss_00143420,clk_0000079439,2026-07-16,p_00351,Books,473,15,103,bank_card,0,,74.69
ord_000006462,u_043425,ss_00143429,clk_0000079449,2026-07-27,p_02712,Home,1851,0,105,bank_card,0,,322.26
ord_000006463,u_043446,ss_00143478,clk_0000079475,2026-07-20,p_01624,Books,167,5,116,installment,0,,32.18
ord_000006464,u_043448,ss_00143481,clk_0000079477,2026-07-05,p_00641,Fashion,610,46,98,sberpay,0,,179.64
ord_000006465,u_043470,ss_00143544,clk_0000079514,2026-07-03,p_03510,Electronics,1556,0,211,bank_card,0,,241.8
ord_000006466,u_043481,ss_00143573,clk_0000079526,2026-07-14,p_01347,FMCG,711,0,173,bank_card,0,,100.39
ord_000006467,u_043482,ss_00143581,clk_0000079533,2026-07-09,p_00334,Beauty,520,11,105,sberpay,0,,131.87
ord_000006468,u_043492,ss_00143609,clk_0000079550,2026-07-19,p_01312,Electronics,4765,529,176,ozon_card,0,,568.46
ord_000006469,u_043523,ss_00143720,clk_0000079616,2026-07-22,p_03504,Fashion,1064,22,229,installment,0,,298.98
ord_000006470,u_043523,ss_00143721,clk_0000079617,2026-07-12,p_00578,Sports,611,0,165,installment,0,,186.66
ord_000006471,u_043524,ss_00143723,clk_0000079618,2026-07-06,p_03950,Home,2176,115,138,bank_card,0,,324.66
ord_000006472,u_043525,ss_00143729,clk_0000079620,2026-07-18,p_00246,Books,195,6,115,bank_card,0,,41.98
ord_000006473,u_043525,ss_00143730,clk_0000079621,2026-07-06,p_01793,Kids,991,110,178,installment,0,,286.7
ord_000006474,u_043529,ss_00143738,clk_0000079627,2026-07-17,p_00007,Fashion,1120,0,210,sberpay,0,,325.58
ord_000006475,u_043536,ss_00143767,clk_0000079645,2026-07-04,p_03333,Auto,3652,645,0,bank_card,0,,736.97
ord_000006476,u_043536,ss_00143767,clk_0000079646,2026-07-04,p_04168,Kids,527,0,133,bank_card,0,,94.6
ord_000006477,u_043537,ss_00143773,clk_0000079652,2026-07-14,p_03352,Electronics,4741,0,0,bank_card,0,,514.4
ord_000006478,u_043538,ss_00143774,clk_0000079653,2026-07-16,p_03167,Kids,635,0,138,bank_card,0,,120.14
ord_000006479,u_043548,ss_00143812,clk_0000079683,2026-07-02,p_00952,Beauty,515,10,110,sberpay,0,,152.65
ord_000006480,u_043554,ss_00143824,clk_0000079688,2026-07-25,p_02830,Kids,2168,0,0,cash_on_delivery,0,,407.58
ord_000006481,u_043568,ss_00143870,clk_0000079717,2026-07-29,p_02302,Beauty,693,0,164,bank_card,0,,205.2
ord_000006482,u_043571,ss_00143881,clk_0000079721,2026-07-29,p_03100,Beauty,559,11,255,installment,0,,188.38
ord_000006483,u_043571,ss_00143882,clk_0000079722,2026-07-07,p_02821,Fashion,897,18,327,ozon_card,0,,231.16
ord_000006484,u_043575,ss_00143914,clk_0000079753,2026-07-29,p_01214,Beauty,1146,23,127,bank_card,0,,293.26
ord_000006485,u_043575,ss_00143915,clk_0000079754,2026-07-01,p_01965,Auto,834,44,96,bank_card,0,,158.21
ord_000006486,u_043577,ss_00143918,clk_0000079756,2026-07-09,p_00861,Beauty,471,35,246,ozon_card,0,,149.21
ord_000006487,u_043590,ss_00143956,clk_0000079772,2026-07-06,p_02092,Fashion,545,61,111,ozon_card,0,,139.36
ord_000006488,u_043594,ss_00143965,clk_0000079778,2026-07-08,p_03701,Home,1548,172,2,ozon_card,0,,386.54
ord_000006489,u_043609,ss_00144011,clk_0000079806,2026-07-05,p_03039,Books,325,0,201,sberpay,0,,63.96
ord_000006490,u_043618,ss_00144037,clk_0000079818,2026-07-02,p_02642,Auto,2122,0,189,bank_card,0,,263.55
ord_000006491,u_043629,ss_00144085,clk_0000079855,2026-07-13,p_03473,Books,107,0,288,ozon_card,0,,16.73
ord_000006492,u_043642,ss_00144128,clk_0000079875,2026-07-10,p_01340,Home,1499,166,207,cash_on_delivery,0,,325.28
ord_000006493,u_043644,ss_00144136,clk_0000079881,2026-07-13,p_03905,Fashion,931,104,50,bank_card,0,,178.19
ord_000006494,u_043657,ss_00144168,clk_0000079899,2026-07-16,p_01040,Home,1455,45,213,ozon_card,0,,312.1
ord_000006495,u_043671,ss_00144215,clk_0000079924,2026-07-02,p_03659,Fashion,882,18,0,ozon_card,0,,274.83
ord_000006496,u_043671,ss_00144215,clk_0000079925,2026-07-02,p_03145,Beauty,355,7,0,cash_on_delivery,0,,89.53
ord_000006497,u_043671,ss_00144216,clk_0000079926,2026-07-27,p_02315,Beauty,872,46,196,ozon_card,0,,288.2
ord_000006498,u_043683,ss_00144246,clk_0000079943,2026-07-07,p_01315,Kids,581,31,189,sberpay,0,,149.49
ord_000006499,u_043688,ss_00144267,clk_0000079964,2026-07-25,p_02545,FMCG,358,0,230,bank_card,0,,56.64
ord_000006500,u_043690,ss_00144275,clk_0000079967,2026-07-12,p_00663,Electronics,3066,95,250,sberpay,0,,198.37
ord_000006501,u_043696,ss_00144301,clk_0000079982,2026-07-20,p_04079,Beauty,563,99,217,bank_card,0,,162.14
ord_000006502,u_043704,ss_00144326,clk_0000079999,2026-07-19,p_03168,Fashion,2334,123,182,bank_card,0,,636.25
ord_000006503,u_043714,ss_00144353,clk_0000080014,2026-07-16,p_02516,Home,9594,0,89,ozon_card,0,,2433.04
ord_000006504,u_043720,ss_00144373,clk_0000080021,2026-07-27,p_01094,Home,2849,0,196,bank_card,0,,556.69
ord_000006505,u_043721,ss_00144375,clk_0000080022,2026-07-06,p_00232,Electronics,5172,0,0,installment,0,,857.0
ord_000006506,u_043723,ss_00144381,clk_0000080025,2026-07-26,p_00171,Beauty,980,134,0,ozon_card,0,,277.54
ord_000006507,u_043724,ss_00144386,clk_0000080029,2026-07-09,p_00367,Fashion,686,14,222,ozon_card,0,,177.33
ord_000006508,u_043726,ss_00144391,clk_0000080032,2026-07-02,p_04317,Auto,1000,53,293,sberpay,0,,177.0
ord_000006509,u_043728,ss_00144396,clk_0000080036,2026-07-07,p_02158,Books,444,0,165,sberpay,0,,68.82
ord_000006510,u_043736,ss_00144419,clk_0000080046,2026-07-12,p_02740,Kids,633,0,249,ozon_card,0,,131.79
ord_000006511,u_043752,ss_00144458,clk_0000080065,2026-07-05,p_02302,Beauty,658,35,246,ozon_card,0,,194.83
ord_000006512,u_043752,ss_00144459,clk_0000080066,2026-07-10,p_01177,Kids,1564,0,268,cash_on_delivery,0,,243.98
ord_000006513,u_043761,ss_00144484,clk_0000080073,2026-07-10,p_03695,Sports,558,0,148,bank_card,0,,128.28
ord_000006514,u_043764,ss_00144496,clk_0000080084,2026-07-28,p_00272,Home,1216,214,230,bank_card,0,,285.88
ord_000006515,u_043764,ss_00144497,clk_0000080086,2026-07-05,p_02205,Home,1836,0,288,ozon_card,0,,438.25
ord_000006516,u_043820,ss_00144688,clk_0000080176,2026-07-20,p_03443,Electronics,3743,0,203,ozon_card,0,,534.13
ord_000006517,u_043820,ss_00144692,clk_0000080177,2026-07-15,p_00862,Sports,645,0,172,installment,0,,134.35
ord_000006518,u_043830,ss_00144724,clk_0000080189,2026-07-05,p_01994,Home,2100,0,115,bank_card,0,,451.71
ord_000006519,u_043841,ss_00144748,clk_0000080203,2026-07-15,p_04159,Home,522,0,178,bank_card,0,,71.51
ord_000006520,u_043843,ss_00144754,clk_0000080206,2026-07-07,p_02251,Fashion,1114,84,109,bank_card,0,,216.67
ord_000006521,u_043845,ss_00144761,clk_0000080207,2026-07-15,p_01302,FMCG,248,13,12,bank_card,0,,40.57
ord_000006522,u_043857,ss_00144791,clk_0000080223,2026-07-04,p_03904,Electronics,1971,61,0,installment,0,,368.38
ord_000006523,u_043861,ss_00144803,clk_0000080230,2026-07-27,p_04284,Books,300,33,305,bank_card,0,,63.57
ord_000006524,u_043868,ss_00144823,clk_0000080240,2026-07-20,p_00110,Fashion,1180,89,309,bank_card,0,,309.63
ord_000006525,u_043869,ss_00144833,clk_0000080250,2026-07-30,p_01604,Kids,937,0,149,ozon_card,0,,272.39
ord_000006526,u_043893,ss_00144917,clk_0000080300,2026-07-22,p_04248,Home,1022,32,0,installment,0,,206.65
ord_000006527,u_043894,ss_00144921,clk_0000080301,2026-07-23,p_00723,Home,1662,0,110,bank_card,0,,292.18
ord_000006528,u_043902,ss_00144946,clk_0000080318,2026-07-03,p_03004,Fashion,1674,126,277,bank_card,0,,456.17
ord_000006529,u_043905,ss_00144950,clk_0000080320,2026-07-27,p_00485,Kids,736,0,195,installment,0,,199.82
ord_000006530,u_043905,ss_00144950,clk_0000080321,2026-07-27,p_01814,Sports,1072,0,339,cash_on_delivery,0,,291.26
ord_000006531,u_043920,ss_00144994,clk_0000080342,2026-07-05,p_00692,Electronics,3494,0,0,bank_card,0,,536.33
ord_000006532,u_043923,ss_00144998,clk_0000080344,2026-07-20,p_02458,Fashion,626,13,139,bank_card,0,,165.26
ord_000006533,u_043923,ss_00144999,clk_0000080345,2026-07-17,p_00328,Pet,496,15,90,ozon_card,0,,85.41
ord_000006534,u_043958,ss_00145093,clk_0000080397,2026-07-25,p_00190,Home,1484,46,0,ozon_card,0,,268.46
ord_000006535,u_043960,ss_00145096,clk_0000080400,2026-07-15,p_01166,Fashion,2564,52,216,ozon_card,0,,593.31
ord_000006536,u_043971,ss_00145121,clk_0000080416,2026-07-09,p_00003,Fashion,1297,98,0,sberpay,0,,344.74
ord_000006537,u_043977,ss_00145150,clk_0000080445,2026-07-12,p_01682,Electronics,2649,139,209,cash_on_delivery,0,,384.63
ord_000006538,u_043980,ss_00145165,clk_0000080450,2026-07-29,p_02075,Beauty,1083,33,191,bank_card,0,,345.91
ord_000006539,u_043994,ss_00145196,clk_0000080458,2026-07-19,p_01748,Fashion,1609,33,166,ozon_card,0,,376.67
ord_000006540,u_044003,ss_00145223,clk_0000080471,2026-07-04,p_01038,Kids,1291,0,79,bank_card,0,,266.98
ord_000006541,u_044015,ss_00145256,clk_0000080493,2026-07-01,p_03121,Books,277,15,,ozon_card,0,,42.08
ord_000006542,u_044019,ss_00145270,clk_0000080500,2026-07-09,p_04053,Kids,2949,91,0,sberpay,0,,652.91
ord_000006543,u_044022,ss_00145281,clk_0000080506,2026-07-07,p_01808,Electronics,5130,0,0,sberpay,0,,347.81
ord_000006544,u_044025,ss_00145293,clk_0000080511,2026-07-03,p_02794,FMCG,938,29,217,bank_card,0,,178.88
ord_000006545,u_044027,ss_00145299,clk_0000080515,2026-07-03,p_03107,Electronics,2135,0,180,sberpay,0,,283.31
ord_000006546,u_044031,ss_00145308,clk_0000080520,2026-07-06,p_02775,Home,790,88,117,bank_card,0,,174.99
ord_000006547,u_044036,ss_00145328,clk_0000080528,2026-07-25,p_00074,Beauty,1063,22,223,bank_card,0,,277.55
ord_000006548,u_044051,ss_00145386,clk_0000080559,2026-07-08,p_00567,Fashion,565,12,119,bank_card,0,,125.15
ord_000006549,u_044058,ss_00145406,clk_0000080568,2026-07-10,p_02099,FMCG,760,40,0,ozon_card,0,,132.47
ord_000006550,u_044069,ss_00145442,clk_0000080577,2026-07-15,p_01508,FMCG,261,8,204,ozon_card,0,,30.25
ord_000006551,u_044095,ss_00145516,clk_0000080613,2026-07-01,p_02103,Books,155,5,104,ozon_card,0,,17.96
ord_000006552,u_044100,ss_00145531,clk_0000080621,2026-07-13,p_03504,Fashion,1064,22,116,installment,0,,298.98
ord_000006553,u_044105,ss_00145563,clk_0000080655,2026-07-16,p_00844,Kids,128,0,99,bank_card,0,,33.66
ord_000006554,u_044113,ss_00145592,clk_0000080665,2026-07-12,p_03167,Kids,603,32,90,ozon_card,0,,114.09
ord_000006555,u_044118,ss_00145608,clk_0000080673,2026-07-12,p_04416,Fashion,1043,116,183,bank_card,0,,365.68
ord_000006556,u_044127,ss_00145638,clk_0000080697,2026-07-01,p_00863,Fashion,1367,152,268,bank_card,0,,348.72
ord_000006557,u_044129,ss_00145647,clk_0000080699,2026-07-20,p_01463,Fashion,1134,155,90,bank_card,0,,356.19
ord_000006558,u_044132,ss_00145661,clk_0000080703,2026-07-09,p_00231,Electronics,3242,100,0,ozon_card,0,,345.27
ord_000006559,u_044133,ss_00145665,clk_0000080707,2026-07-06,p_01957,Fashion,2164,44,268,bank_card,0,,454.22
ord_000006560,u_044136,ss_00145676,clk_0000080714,2026-07-14,p_00509,Kids,694,77,183,cash_on_delivery,0,,150.11
ord_000006561,u_044144,ss_00145703,clk_0000080732,2026-07-22,p_03222,Electronics,3834,426,0,bank_card,0,,725.01
ord_000006562,u_044151,ss_00145727,clk_0000080747,2026-07-23,p_01730,Fashion,2929,60,272,ozon_card,0,,827.44
ord_000006563,u_044166,ss_00145780,clk_0000080773,2026-07-22,p_00055,FMCG,359,63,170,ozon_card,0,,70.18
ord_000006564,u_044167,ss_00145781,clk_0000080774,2026-07-11,p_01606,Electronics,2021,0,0,ozon_card,0,,266.57
ord_000006565,u_044171,ss_00145797,clk_0000080786,2026-07-12,p_00833,Home,1197,37,111,sberpay,0,,125.09
ord_000006566,u_044174,ss_00145807,clk_0000080791,2026-07-13,p_00740,Fashion,1005,20,145,bank_card,1,2026-07-30,-30.15
ord_000006567,u_044177,ss_00145821,clk_0000080802,2026-07-07,p_04401,Sports,1142,0,0,bank_card,0,,206.36
ord_000006568,u_044181,ss_00145831,clk_0000080806,2026-07-08,p_02842,Sports,2153,239,293,bank_card,0,,520.81
ord_000006569,u_044182,ss_00145836,clk_0000080810,2026-07-08,p_04282,Electronics,820,0,0,ozon_card,0,,165.97
ord_000006570,u_044189,ss_00145863,clk_0000080825,2026-07-24,p_01320,FMCG,269,0,287,ozon_card,0,,53.93
ord_000006571,u_044192,ss_00145873,clk_0000080829,2026-07-29,p_00803,Beauty,449,0,,bank_card,0,,106.46
ord_000006572,u_044193,ss_00145880,clk_0000080835,2026-07-06,p_00791,Pet,1552,48,227,bank_card,0,,312.73
ord_000006573,u_044199,ss_00145898,clk_0000080844,2026-07-21,p_03500,Kids,1489,0,296,ozon_card,0,,288.72
ord_000006574,u_044218,ss_00145974,clk_0000080880,2026-07-09,p_01329,Books,683,0,164,cash_on_delivery,0,,142.95
ord_000006575,u_044221,ss_00145985,clk_0000080886,2026-07-27,p_03212,Electronics,5691,300,0,bank_card,0,,227.64
ord_000006576,u_044224,ss_00145995,clk_0000080895,2026-07-24,p_03949,Sports,1600,0,257,installment,0,,319.36
ord_000006577,u_044246,ss_00146063,clk_0000080924,2026-07-28,p_01345,Kids,495,15,220,cash_on_delivery,0,,85.29
ord_000006578,u_044248,ss_00146070,clk_0000080929,2026-07-07,p_02355,Home,2137,0,145,installment,1,2026-07-27,-64.11
ord_000006579,u_044251,ss_00146078,clk_0000080931,2026-07-16,p_00266,Fashion,870,65,54,bank_card,0,,231.51
ord_000006580,u_044263,ss_00146106,clk_0000080953,2026-07-18,p_03031,Beauty,495,87,155,ozon_card,0,,100.68
ord_000006581,u_044272,ss_00146137,clk_0000080963,2026-07-01,p_03476,Kids,597,18,184,cash_on_delivery,0,,144.83
ord_000006582,u_044278,ss_00146152,clk_0000080971,2026-07-20,p_02667,Sports,1581,0,297,ozon_card,0,,447.42
ord_000006583,u_044278,ss_00146154,clk_0000080973,2026-07-27,p_00085,Beauty,490,10,46,installment,0,,105.69
ord_000006584,u_044301,ss_00146218,clk_0000080998,2026-07-16,p_03618,Sports,610,68,234,bank_card,0,,121.51
ord_000006585,u_044308,ss_00146250,clk_0000081010,2026-07-28,p_02125,Pet,941,0,250,bank_card,0,,189.24
ord_000006586,u_044311,ss_00146258,clk_0000081015,2026-07-22,p_03570,Beauty,580,30,0,bank_card,0,,139.61
ord_000006587,u_044317,ss_00146274,clk_0000081025,2026-07-23,p_00271,Auto,3601,635,0,ozon_card,0,,502.34
