user_id,registration_date,region,device,age_group,traffic_source,is_premium,is_bot_candidate
u_037926,2026-05-05,Siberia,android,18-24,affiliate,1,0
u_037927,2025-12-18,Volga,android,18-24,organic,0,0
u_037928,2026-06-28,Saint Petersburg,web,35-44,paid_ads,0,0
u_037929,2025-08-17,Central Russia,ios,35-44,organic,0,0
u_037930,2026-06-27,Central Russia,ios,25-34,organic,0,0
u_037931,2025-07-31,Volga,ios,35-44,organic,0,0
u_037932,2026-03-16,Siberia,android,35-44,direct,0,0
u_037933,2026-05-23,Siberia,ios,25-34,organic,0,0
u_037934,2025-06-04,Moscow,ios,35-44,organic,1,0
u_037935,2026-01-24,Siberia,ios,25-34,push,0,0
u_037936,2024-10-12,Saint Petersburg,android,35-44,organic,0,0
u_037937,2026-05-12,Siberia,ios,35-44,organic,0,0
u_037938,2026-01-09,Volga,ios,25-34,organic,0,0
u_037939,2024-09-11,Saint Petersburg,android,55+,organic,0,0
u_037940,2026-05-03,Central Russia,android,25-34,direct,0,0
u_037941,2024-11-25,Volga,android,35-44,organic,0,0
u_037942,2025-12-13,Moscow,android,35-44,affiliate,0,0
u_037943,2026-06-30,Volga,android,55+,organic,0,0
u_037944,2026-05-31,Siberia,ios,25-34,email,0,0
u_037945,2026-03-23,Ural,android,55+,email,0,0
u_037946,2024-11-18,Moscow,android,25-34,direct,0,0
u_037947,2024-07-08,South,android,45-54,email,0,0
u_037948,2025-10-11,Volga,ios,25-34,paid_ads,0,0
u_037949,2026-01-14,Volga,ios,45-54,paid_ads,1,0
u_037950,2025-10-10,Siberia,ios,35-44,paid_ads,0,0
u_037951,2025-11-22,Ural,ios,25-34,push,0,0
u_037952,2026-03-12,Ural,web,45-54,direct,0,0
u_037953,2026-05-13,Siberia,ios,25-34,organic,0,0
u_037954,2025-10-10,Moscow,web,25-34,paid_ads,1,0
u_037955,2025-11-10,Siberia,android,25-34,organic,0,0
u_037956,2026-05-04,Central Russia,android,45-54,organic,0,0
u_037957,2026-01-09,Central Russia,ios,25-34,affiliate,0,0
u_037958,2025-11-25,Central Russia,android,25-34,email,0,0
u_037959,2026-01-10,Ural,android,35-44,organic,0,0
u_037960,2026-02-01,Ural,web,25-34,paid_ads,0,0
u_037961,2025-12-22,Saint Petersburg,android,35-44,paid_ads,0,1
u_037962,2026-04-11,Central Russia,ios,35-44,organic,0,0
u_037963,2026-02-17,Central Russia,android,35-44,organic,0,0
u_037964,2026-02-06,Central Russia,web,25-34,organic,0,0
u_037965,2026-04-02,Volga,android,25-34,email,0,0
u_037966,2024-05-21,Siberia,android,18-24,affiliate,0,0
u_037967,2025-12-18,Ural,android,35-44,organic,0,0
u_037968,2025-03-24,Central Russia,web,25-34,organic,0,0
u_037969,2025-10-30,Moscow,android,45-54,paid_ads,0,0
u_037970,2025-03-12,Siberia,android,35-44,direct,1,0
u_037971,2026-05-06,Volga,android,25-34,push,0,0
u_037972,2026-03-04,Central Russia,android,45-54,paid_ads,0,0
u_037973,2025-10-11,South,android,25-34,email,0,0
u_037974,2026-03-15,Moscow,android,25-34,push,0,0
u_037975,2026-06-07,Volga,android,35-44,organic,0,0
u_037976,2026-04-27,Siberia,web,25-34,paid_ads,0,0
u_037977,2024-12-10,Central Russia,android,25-34,organic,0,0
u_037978,2026-05-29,Central Russia,android,55+,organic,0,0
u_037979,2026-06-21,Moscow,android,25-34,paid_ads,0,0
u_037980,2026-05-06,Siberia,ios,18-24,organic,0,0
u_037981,2024-11-11,Central Russia,ios,18-24,organic,0,0
u_037982,2026-06-24,South,ios,35-44,organic,1,0
u_037983,2024-07-13,Moscow,web,18-24,organic,0,0
u_037984,2026-01-10,Central Russia,web,25-34,organic,1,0
u_037985,2025-02-03,Central Russia,web,25-34,paid_ads,0,0
u_037986,2025-08-09,Volga,ios,35-44,organic,0,0
u_037987,2026-01-05,Volga,android,18-24,organic,0,0
u_037988,2026-01-30,Moscow,android,35-44,organic,0,0
u_037989,2025-10-23,Siberia,ios,35-44,push,0,0
u_037990,2026-02-20,Moscow,ios,45-54,organic,0,0
u_037991,2026-03-24,Central Russia,ios,25-34,affiliate,0,0
u_037992,2026-06-13,Volga,ios,35-44,organic,0,0
u_037993,2026-03-09,Volga,ios,25-34,paid_ads,1,0
u_037994,2026-06-16,Siberia,ios,55+,organic,0,0
u_037995,2026-05-24,Central Russia,android,45-54,organic,0,0
u_037996,2026-01-18,Central Russia,android,35-44,direct,1,0
u_037997,2026-06-23,Volga,android,25-34,organic,0,0
u_037998,2026-02-20,Moscow,android,35-44,paid_ads,0,0
u_037999,2026-05-06,Central Russia,android,45-54,organic,0,0
u_038000,2025-04-29,Siberia,web,45-54,push,1,0
u_038001,2025-11-25,Moscow,ios,35-44,paid_ads,0,0
u_038002,2025-07-02,Central Russia,android,18-24,paid_ads,0,0
u_038003,2026-02-05,Moscow,android,18-24,organic,1,0
u_038004,2025-03-21,Siberia,android,18-24,paid_ads,0,0
u_038005,2026-06-03,Far East,android,45-54,organic,0,0
u_038006,2026-04-23,Central Russia,ios,25-34,organic,0,0
u_038007,2025-11-17,Moscow,android,25-34,paid_ads,0,0
u_038008,2026-05-12,Moscow,android,25-34,direct,0,0
u_038009,2026-06-18,Moscow,ios,35-44,push,0,0
u_038010,2026-06-07,Saint Petersburg,web,25-34,affiliate,0,0
u_038011,2024-09-17,South,android,45-54,organic,0,0
u_038012,2024-11-30,Moscow,ios,25-34,organic,0,0
u_038013,2025-09-30,Central Russia,android,35-44,organic,0,0
u_038014,2026-05-02,Moscow,android,45-54,organic,0,0
u_038015,2026-04-09,Saint Petersburg,ios,18-24,email,0,0
u_038016,2026-04-08,Moscow,web,18-24,push,0,0
u_038017,2023-11-12,Central Russia,ios,25-34,direct,0,0
u_038018,2026-04-09,Volga,android,18-24,direct,0,0
u_038019,2026-01-25,South,android,18-24,paid_ads,0,0
u_038020,2026-01-06,Central Russia,ios,45-54,organic,0,0
u_038021,2026-06-27,Central Russia,web,25-34,organic,1,0
u_038022,2026-03-16,Saint Petersburg,android,35-44,paid_ads,0,0
u_038023,2024-06-14,Siberia,android,25-34,direct,0,0
u_038024,2026-03-26,South,android,25-34,paid_ads,0,0
u_038025,2025-02-03,Moscow,ios,45-54,organic,1,0
u_038026,2025-11-17,Volga,android,25-34,paid_ads,0,0
u_038027,2025-01-13,Volga,ios,25-34,organic,1,0
u_038028,2026-03-13,Moscow,android,18-24,organic,0,0
u_038029,2026-02-25,Central Russia,android,25-34,paid_ads,0,0
u_038030,2025-03-02,South,web,18-24,paid_ads,0,0
u_038031,2023-11-13,Saint Petersburg,android,35-44,organic,0,0
u_038032,2025-07-29,Saint Petersburg,ios,55+,direct,0,0
u_038033,2025-10-22,Saint Petersburg,android,25-34,organic,0,0
u_038034,2025-12-11,Siberia,ios,18-24,organic,0,0
u_038035,2026-06-28,Siberia,android,35-44,direct,0,1
u_038036,2025-07-17,Moscow,android,35-44,affiliate,0,0
u_038037,2024-07-25,Moscow,ios,18-24,organic,0,0
u_038038,2026-05-09,Saint Petersburg,android,25-34,direct,0,0
u_038039,2026-05-07,Central Russia,android,25-34,organic,0,0
u_038040,2026-01-12,Central Russia,android,35-44,direct,1,0
u_038041,2025-06-03,Siberia,android,55+,organic,0,0
u_038042,2026-01-22,Siberia,ios,35-44,paid_ads,0,0
u_038043,2026-03-25,Volga,ios,45-54,organic,0,0
u_038044,2026-06-18,Central Russia,ios,25-34,direct,0,0
u_038045,2025-04-17,Volga,android,35-44,organic,0,0
u_038046,2026-04-16,Volga,android,18-24,direct,0,0
u_038047,2025-04-28,Moscow,ios,25-34,direct,0,0
u_038048,2026-06-02,Moscow,android,45-54,organic,0,0
u_038049,2026-06-12,South,android,35-44,organic,0,0
u_038050,2026-06-21,South,ios,25-34,organic,0,0
u_038051,2026-05-21,Saint Petersburg,android,25-34,organic,0,0
u_038052,2026-06-08,Ural,android,18-24,organic,0,0
u_038053,2025-11-26,Volga,android,25-34,push,0,0
u_038054,2025-09-29,Siberia,android,25-34,affiliate,0,0
u_038055,2025-11-01,Siberia,ios,25-34,organic,0,0
u_038056,2026-02-05,Saint Petersburg,ios,45-54,organic,1,0
u_038057,2026-04-16,Saint Petersburg,ios,35-44,organic,0,0
u_038058,2022-02-01,Saint Petersburg,android,35-44,direct,0,0
u_038059,2025-03-23,Moscow,android,25-34,organic,0,0
u_038060,2026-02-11,Moscow,android,25-34,organic,0,0
u_038061,2026-03-25,Volga,ios,25-34,organic,0,0
u_038062,2026-02-01,Saint Petersburg,android,25-34,paid_ads,0,0
u_038063,2026-02-19,Moscow,android,25-34,affiliate,0,0
u_038064,2025-07-24,Central Russia,android,18-24,direct,0,0
u_038065,2026-04-12,Central Russia,ios,45-54,push,1,0
u_038066,2026-03-29,Volga,android,25-34,organic,0,0
u_038067,2026-06-24,South,android,55+,paid_ads,0,0
u_038068,2026-03-05,Ural,ios,35-44,email,0,0
u_038069,2025-04-11,Central Russia,ios,35-44,organic,0,0
u_038070,2026-02-10,Ural,ios,35-44,organic,0,0
u_038071,2026-03-21,Moscow,web,18-24,direct,0,0
u_038072,2024-12-03,South,android,18-24,organic,1,0
u_038073,2026-06-15,Central Russia,android,25-34,organic,0,0
u_038074,2025-04-25,Volga,android,45-54,paid_ads,0,0
u_038075,2026-04-02,Ural,web,18-24,organic,0,0
u_038076,2026-01-15,South,android,25-34,organic,0,0
u_038077,2025-01-14,Siberia,android,35-44,email,0,0
u_038078,2026-06-24,Moscow,web,35-44,organic,0,0
u_038079,2026-03-05,Central Russia,android,45-54,email,0,0
u_038080,2026-03-08,Siberia,ios,18-24,push,0,0
u_038081,2026-01-10,Central Russia,ios,25-34,organic,1,0
u_038082,2025-07-05,Siberia,web,35-44,direct,0,0
u_038083,2025-10-02,Central Russia,android,18-24,paid_ads,0,0
u_038084,2026-01-25,Siberia,ios,25-34,organic,0,1
u_038085,2025-03-21,Saint Petersburg,android,18-24,paid_ads,0,1
u_038086,2025-06-26,Volga,android,45-54,organic,0,0
u_038087,2026-02-14,Volga,ios,18-24,paid_ads,0,0
u_038088,2025-07-13,Central Russia,android,45-54,organic,1,0
u_038089,2025-07-25,South,android,25-34,organic,0,0
u_038090,2025-12-23,Volga,android,35-44,email,0,0
u_038091,2026-04-21,Siberia,web,45-54,paid_ads,0,1
u_038092,2026-05-02,South,android,45-54,push,0,0
u_038093,2025-09-07,South,ios,45-54,direct,1,0
u_038094,2026-03-12,South,android,45-54,organic,0,0
u_038095,2026-05-25,Moscow,ios,25-34,organic,0,0
u_038096,2025-08-27,Central Russia,android,45-54,organic,0,0
u_038097,2026-01-25,Volga,android,45-54,paid_ads,0,0
u_038098,2026-03-01,Siberia,web,35-44,affiliate,0,0
u_038099,2025-07-29,Moscow,android,55+,email,0,0
u_038100,2025-02-10,South,android,45-54,email,0,0
u_038101,2025-09-26,Central Russia,android,55+,paid_ads,0,0
u_038102,2026-01-13,Siberia,android,45-54,paid_ads,0,0
u_038103,2026-03-24,Moscow,android,25-34,organic,0,0
u_038104,2024-08-03,Moscow,ios,35-44,paid_ads,0,0
u_038105,2026-03-10,Moscow,android,45-54,organic,0,0
u_038106,2026-05-04,Siberia,android,35-44,push,0,0
u_038107,2026-03-14,South,ios,45-54,paid_ads,0,0
u_038108,2026-04-23,Central Russia,ios,25-34,direct,0,0
u_038109,2025-09-10,Moscow,android,18-24,direct,1,0
u_038110,2026-05-13,Moscow,android,25-34,organic,0,0
u_038111,2026-02-13,Siberia,ios,45-54,organic,1,0
u_038112,2026-06-29,Siberia,android,45-54,organic,0,0
u_038113,2025-09-17,Central Russia,android,18-24,organic,1,0
u_038114,2026-03-05,Central Russia,ios,25-34,paid_ads,0,0
u_038115,2025-07-10,Moscow,android,45-54,organic,0,0
u_038116,2025-11-09,Moscow,android,45-54,push,0,0
u_038117,2024-03-03,Siberia,web,25-34,paid_ads,0,0
u_038118,2025-11-16,Volga,web,35-44,affiliate,1,0
u_038119,2025-03-10,Moscow,ios,25-34,organic,0,0
u_038120,2024-11-22,Central Russia,ios,25-34,email,0,0
u_038121,2026-02-23,Ural,ios,18-24,organic,0,0
u_038122,2025-12-15,Moscow,ios,25-34,organic,0,0
u_038123,2026-04-30,Moscow,web,35-44,push,1,0
u_038124,2025-10-13,Siberia,ios,35-44,organic,0,0
u_038125,2024-08-29,Moscow,android,35-44,paid_ads,0,0
u_038126,2026-05-31,Central Russia,ios,25-34,organic,0,0
u_038127,2025-12-21,Moscow,web,25-34,paid_ads,1,0
u_038128,2023-04-29,Saint Petersburg,android,45-54,organic,0,0
u_038129,2025-08-23,Central Russia,android,45-54,affiliate,0,0
u_038130,2026-05-01,Saint Petersburg,web,45-54,organic,1,0
u_038131,2026-03-31,South,android,25-34,email,0,0
u_038132,2026-01-02,Saint Petersburg,android,25-34,organic,0,0
u_038133,2025-09-16,Saint Petersburg,web,45-54,organic,0,0
u_038134,2025-11-01,Central Russia,android,45-54,affiliate,0,0
u_038135,2026-02-14,Saint Petersburg,android,25-34,push,0,0
u_038136,2026-05-27,Moscow,android,25-34,affiliate,0,0
u_038137,2026-06-06,Central Russia,android,25-34,paid_ads,1,0
u_038138,2026-06-13,Moscow,ios,25-34,organic,0,0
u_038139,2026-05-30,Saint Petersburg,ios,45-54,organic,1,0
u_038140,2026-01-15,Central Russia,android,45-54,organic,0,0
u_038141,2026-04-10,Siberia,ios,35-44,organic,0,0
u_038142,2025-11-26,Volga,android,35-44,organic,0,0
u_038143,2026-04-15,Moscow,android,45-54,email,0,0
u_038144,2026-05-08,Moscow,android,45-54,paid_ads,0,0
u_038145,2026-05-03,Central Russia,ios,35-44,paid_ads,0,0
u_038146,2026-05-08,Central Russia,android,35-44,organic,0,0
u_038147,2026-03-07,Saint Petersburg,ios,25-34,paid_ads,1,0
u_038148,2025-02-13,Ural,android,25-34,direct,0,0
u_038149,2026-01-30,Moscow,ios,25-34,organic,0,0
u_038150,2026-04-05,Volga,android,35-44,push,0,0
u_038151,2026-05-07,Siberia,android,25-34,organic,0,0
u_038152,2026-06-12,Moscow,ios,25-34,organic,0,1
u_038153,2026-01-05,Moscow,android,35-44,direct,1,0
u_038154,2026-03-29,Volga,web,45-54,direct,0,0
u_038155,2026-03-28,Central Russia,web,45-54,push,0,0
u_038156,2026-03-04,Central Russia,ios,45-54,direct,1,0
u_038157,2026-04-06,Central Russia,android,35-44,organic,0,0
u_038158,2025-11-17,Ural,ios,25-34,paid_ads,0,0
u_038159,2025-08-30,Saint Petersburg,android,35-44,direct,0,0
u_038160,2026-06-06,Moscow,web,25-34,paid_ads,1,0
u_038161,2024-12-23,Ural,ios,45-54,affiliate,0,0
u_038162,2026-06-30,Central Russia,android,35-44,email,1,0
u_038163,2025-11-02,Siberia,android,35-44,organic,0,0
u_038164,2025-05-27,Volga,ios,25-34,organic,0,0
u_038165,2024-06-09,Volga,ios,45-54,organic,0,0
u_038166,2026-01-10,Siberia,android,45-54,email,0,0
u_038167,2026-05-07,Moscow,ios,35-44,organic,0,0
u_038168,2025-12-03,Saint Petersburg,android,25-34,direct,0,0
u_038169,2025-06-23,Siberia,ios,18-24,organic,1,0
u_038170,2025-12-16,Central Russia,ios,18-24,direct,0,0
u_038171,2024-10-18,Central Russia,android,35-44,push,0,0
u_038172,2023-08-10,Volga,android,18-24,organic,0,0
u_038173,2026-05-24,South,android,25-34,paid_ads,0,0
u_038174,2025-11-09,Central Russia,web,25-34,push,0,0
u_038175,2025-06-06,Moscow,android,35-44,organic,0,0
u_038176,2025-10-03,Volga,web,35-44,organic,0,0
u_038177,2024-12-08,Ural,android,45-54,organic,0,0
u_038178,2026-04-23,Siberia,android,25-34,push,0,0
u_038179,2025-09-22,Central Russia,android,25-34,affiliate,0,0
u_038180,2026-03-17,Moscow,android,25-34,push,0,0
u_038181,2026-05-02,Volga,android,55+,organic,0,0
u_038182,2026-06-04,Siberia,android,35-44,paid_ads,1,0
u_038183,2026-05-06,Saint Petersburg,android,35-44,email,1,0
u_038184,2025-12-02,Volga,android,45-54,paid_ads,0,0
u_038185,2026-04-26,Saint Petersburg,android,18-24,organic,0,0
u_038186,2026-04-01,Siberia,android,25-34,affiliate,0,0
u_038187,2026-06-04,Volga,android,45-54,organic,1,0
u_038188,2026-06-19,Moscow,android,55+,push,1,0
u_038189,2026-06-03,Central Russia,android,35-44,organic,0,0
u_038190,2025-06-26,Siberia,ios,25-34,direct,0,0
u_038191,2025-12-20,Ural,android,45-54,organic,0,0
u_038192,2026-02-25,Ural,android,25-34,direct,0,0
u_038193,2024-08-29,Central Russia,web,45-54,organic,0,0
u_038194,2026-03-13,Saint Petersburg,android,35-44,push,0,0
u_038195,2026-02-27,Ural,ios,25-34,organic,0,0
u_038196,2026-02-19,Siberia,android,18-24,organic,0,0
u_038197,2026-06-22,Central Russia,android,25-34,organic,0,0
u_038198,2025-10-30,Saint Petersburg,ios,35-44,direct,0,0
u_038199,2026-06-13,Moscow,ios,25-34,organic,0,0
u_038200,2026-02-17,Siberia,android,25-34,email,0,0
u_038201,2026-02-16,Central Russia,android,25-34,affiliate,1,0
u_038202,2026-06-28,Volga,ios,45-54,direct,0,0
u_038203,2026-04-06,Central Russia,android,18-24,organic,0,0
u_038204,2026-06-12,Volga,ios,35-44,email,0,0
u_038205,2026-04-07,South,web,25-34,push,0,0
u_038206,2026-05-23,Moscow,android,35-44,email,0,0
u_038207,2026-02-24,Saint Petersburg,web,25-34,affiliate,1,0
u_038208,2025-01-21,Central Russia,ios,18-24,organic,0,0
u_038209,2026-06-18,Far East,android,45-54,organic,1,0
u_038210,2026-05-29,Saint Petersburg,ios,18-24,organic,0,0
u_038211,2026-05-19,Siberia,android,25-34,paid_ads,0,0
u_038212,2026-06-15,Central Russia,android,35-44,push,0,0
u_038213,2025-02-06,Volga,android,45-54,push,0,0
u_038214,2026-03-18,Central Russia,android,18-24,organic,0,0
u_038215,2026-01-13,Saint Petersburg,ios,45-54,affiliate,0,0
u_038216,2026-02-18,Central Russia,android,18-24,email,0,0
u_038217,2025-10-26,South,ios,25-34,paid_ads,0,0
u_038218,2026-04-06,Central Russia,web,35-44,organic,1,0
u_038219,2025-04-08,Ural,web,18-24,organic,0,0
u_038220,2026-02-10,Volga,web,18-24,organic,1,0
u_038221,2026-03-13,Central Russia,ios,18-24,paid_ads,0,0
u_038222,2026-04-21,Saint Petersburg,android,25-34,organic,0,0
u_038223,2026-04-14,Central Russia,android,18-24,paid_ads,0,0
u_038224,2026-01-29,South,android,35-44,organic,0,0
u_038225,2026-06-01,Volga,ios,55+,paid_ads,0,0
u_038226,2026-02-28,Siberia,ios,25-34,organic,0,0
u_038227,2025-11-25,Volga,web,25-34,paid_ads,1,0
u_038228,2025-11-24,Moscow,ios,25-34,paid_ads,0,0
u_038229,2025-08-13,Moscow,android,35-44,paid_ads,1,0
u_038230,2026-04-16,Volga,android,35-44,email,0,0
u_038231,2026-04-05,Central Russia,android,25-34,push,0,0
u_038232,2025-11-26,Saint Petersburg,android,18-24,organic,0,0
u_038233,2026-04-19,Volga,android,25-34,direct,0,0
u_038234,2025-10-20,Ural,android,18-24,organic,0,0
u_038235,2024-11-08,Siberia,android,35-44,organic,0,0
u_038236,2026-05-06,Siberia,ios,18-24,organic,0,0
u_038237,2026-02-05,Siberia,android,45-54,organic,0,0
u_038238,2026-04-24,Central Russia,ios,25-34,organic,0,0
u_038239,2024-12-05,Moscow,ios,25-34,organic,0,0
u_038240,2026-03-27,Central Russia,android,18-24,affiliate,0,0
u_038241,2025-05-25,Volga,web,25-34,organic,0,0
u_038242,2026-04-14,Moscow,android,18-24,organic,0,0
u_038243,2026-01-18,Central Russia,android,25-34,organic,0,0
u_038244,2025-11-27,Siberia,web,18-24,paid_ads,0,0
u_038245,2025-06-05,Volga,android,35-44,affiliate,0,0
u_038246,2026-06-09,South,web,35-44,direct,0,0
u_038247,2026-05-05,Siberia,ios,25-34,organic,0,0
u_038248,2026-06-22,Siberia,ios,45-54,organic,0,0
u_038249,2026-03-29,Central Russia,android,35-44,organic,0,0
u_038250,2024-08-03,Saint Petersburg,android,18-24,organic,1,0
u_038251,2026-03-19,Moscow,ios,35-44,paid_ads,1,0
u_038252,2026-02-02,Moscow,android,25-34,email,0,0
u_038253,2026-06-01,Moscow,ios,25-34,organic,0,0
u_038254,2026-06-26,Saint Petersburg,ios,25-34,paid_ads,0,0
u_038255,2025-12-26,Volga,ios,25-34,organic,0,0
u_038256,2025-05-18,South,ios,35-44,direct,0,0
u_038257,2025-11-15,Moscow,android,18-24,push,0,0
u_038258,2026-05-05,Volga,web,35-44,affiliate,0,0
u_038259,2025-10-19,Central Russia,ios,25-34,organic,0,0
u_038260,2026-06-15,Siberia,android,55+,organic,0,0
u_038261,2025-06-02,Far East,ios,35-44,organic,0,0
u_038262,2025-03-12,Saint Petersburg,android,45-54,email,0,0
u_038263,2026-05-10,Siberia,android,45-54,affiliate,0,0
u_038264,2026-06-03,Central Russia,android,55+,push,0,0
u_038265,2026-06-27,Moscow,android,25-34,affiliate,1,0
u_038266,2026-06-28,Central Russia,android,25-34,organic,1,0
u_038267,2026-02-01,Volga,ios,35-44,organic,0,0
u_038268,2025-08-31,Volga,ios,55+,organic,0,0
u_038269,2025-07-11,Volga,ios,18-24,push,0,0
u_038270,2026-05-11,Volga,ios,45-54,direct,0,0
u_038271,2025-11-22,Moscow,android,45-54,organic,1,0
u_038272,2025-12-10,Volga,android,35-44,organic,0,0
u_038273,2025-12-30,Volga,ios,25-34,organic,0,0
u_038274,2025-06-05,Moscow,ios,25-34,paid_ads,1,0
u_038275,2025-08-11,Volga,ios,25-34,organic,0,0
u_038276,2026-01-09,Moscow,android,35-44,affiliate,0,0
u_038277,2026-03-15,Saint Petersburg,ios,45-54,organic,0,0
u_038278,2024-05-16,Siberia,android,25-34,direct,0,0
u_038279,2024-03-16,Ural,android,25-34,organic,1,0
u_038280,2022-05-23,Central Russia,android,25-34,organic,0,0
u_038281,2026-05-20,Ural,android,25-34,organic,0,0
u_038282,2026-03-26,Volga,android,25-34,push,0,0
u_038283,2026-06-15,Central Russia,ios,45-54,email,0,0
u_038284,2023-01-15,Volga,android,25-34,paid_ads,0,0
u_038285,2026-02-20,Moscow,web,25-34,push,0,0
u_038286,2022-04-13,Moscow,android,25-34,push,0,0
u_038287,2026-03-19,Central Russia,ios,35-44,paid_ads,0,0
u_038288,2026-06-13,South,android,18-24,paid_ads,0,0
u_038289,2025-06-18,Ural,android,35-44,affiliate,0,0
u_038290,2025-10-31,South,android,35-44,paid_ads,0,0
u_038291,2026-04-30,Central Russia,android,18-24,direct,0,0
u_038292,2025-03-19,Central Russia,ios,35-44,push,0,0
u_038293,2024-10-23,Central Russia,android,25-34,affiliate,0,0
u_038294,2024-01-13,Central Russia,android,18-24,push,1,0
u_038295,2025-10-02,Moscow,android,25-34,paid_ads,0,0
u_038296,2026-02-05,Ural,web,25-34,direct,0,0
u_038297,2026-05-17,Siberia,web,35-44,email,0,0
u_038298,2026-05-07,Central Russia,ios,18-24,organic,0,0
u_038299,2026-06-23,Central Russia,web,35-44,organic,0,0
u_038300,2024-06-29,Siberia,android,25-34,organic,0,0
u_038301,2024-12-12,Ural,ios,25-34,organic,0,0
u_038302,2025-11-03,Volga,android,55+,paid_ads,0,0
u_038303,2025-06-03,Central Russia,android,18-24,organic,0,0
u_038304,2026-03-04,Ural,android,25-34,organic,0,0
u_038305,2025-12-20,Central Russia,web,25-34,direct,0,0
u_038306,2026-01-08,Siberia,web,45-54,push,0,0
u_038307,2026-01-29,Ural,web,45-54,paid_ads,0,0
u_038308,2025-09-10,Moscow,android,18-24,affiliate,0,1
u_038309,2026-04-14,South,ios,25-34,affiliate,0,0
u_038310,2026-02-24,South,android,35-44,paid_ads,0,0
u_038311,2025-12-26,Volga,ios,45-54,paid_ads,0,0
u_038312,2024-12-30,Volga,android,55+,organic,0,0
u_038313,2026-01-26,Volga,ios,25-34,organic,0,0
u_038314,2026-01-05,Volga,android,18-24,organic,0,0
u_038315,2026-01-10,Volga,ios,25-34,organic,0,0
u_038316,2026-04-06,Volga,android,25-34,paid_ads,0,0
u_038317,2026-03-21,Moscow,android,25-34,paid_ads,1,0
u_038318,2026-05-06,South,android,35-44,organic,0,0
u_038319,2025-08-15,Volga,android,25-34,organic,0,0
u_038320,2025-04-19,Moscow,ios,25-34,organic,1,0
u_038321,2026-02-13,Volga,android,18-24,push,0,0
u_038322,2025-12-07,South,web,25-34,affiliate,0,0
u_038323,2025-11-02,Moscow,ios,35-44,paid_ads,0,0
u_038324,2025-07-06,Volga,ios,35-44,organic,0,0
u_038325,2026-03-07,Central Russia,android,25-34,paid_ads,1,0
u_038326,2026-03-25,Moscow,android,25-34,organic,1,0
u_038327,2025-07-01,Ural,android,35-44,organic,0,0
u_038328,2025-11-18,Saint Petersburg,web,18-24,email,0,0
u_038329,2025-09-29,Moscow,android,35-44,paid_ads,1,0
u_038330,2026-04-04,Central Russia,ios,45-54,organic,0,0
u_038331,2026-05-27,Saint Petersburg,ios,18-24,email,0,0
u_038332,2024-05-14,Central Russia,android,18-24,organic,0,0
u_038333,2024-03-03,Volga,ios,18-24,direct,0,0
u_038334,2026-04-23,Ural,android,25-34,push,0,0
u_038335,2025-10-19,Central Russia,ios,35-44,email,0,0
u_038336,2025-01-29,Siberia,android,25-34,direct,0,0
u_038337,2024-08-23,Moscow,android,55+,push,1,0
u_038338,2026-06-18,Central Russia,android,18-24,direct,0,0
u_038339,2025-01-11,Ural,android,35-44,direct,0,0
u_038340,2026-04-24,Ural,ios,35-44,paid_ads,1,0
u_038341,2026-02-01,Moscow,android,25-34,organic,0,0
u_038342,2024-08-26,Moscow,android,35-44,affiliate,0,0
u_038343,2025-04-27,Ural,android,35-44,affiliate,0,0
u_038344,2023-10-12,Moscow,android,18-24,direct,1,0
u_038345,2025-11-28,Ural,android,25-34,paid_ads,0,0
u_038346,2025-02-10,Central Russia,ios,18-24,push,0,0
u_038347,2024-08-04,Central Russia,ios,25-34,organic,0,0
u_038348,2026-06-17,Ural,android,55+,affiliate,0,0
u_038349,2026-05-25,Siberia,web,18-24,direct,0,0
u_038350,2026-02-22,Moscow,android,25-34,organic,0,0
u_038351,2026-05-09,Moscow,android,35-44,paid_ads,0,0
u_038352,2026-03-02,Moscow,android,25-34,organic,0,0
u_038353,2026-01-15,Siberia,ios,18-24,organic,0,0
u_038354,2026-06-23,Central Russia,android,45-54,paid_ads,0,0
u_038355,2025-07-30,Moscow,android,45-54,organic,1,0
u_038356,2025-01-21,Volga,ios,18-24,push,1,0
u_038357,2026-01-20,Saint Petersburg,ios,25-34,direct,0,0
u_038358,2026-01-18,Siberia,android,35-44,paid_ads,0,0
u_038359,2026-03-20,Siberia,ios,45-54,organic,0,0
u_038360,2026-03-25,Volga,android,25-34,affiliate,0,0
u_038361,2024-04-07,South,android,18-24,paid_ads,0,0
u_038362,2026-06-24,Central Russia,web,18-24,paid_ads,0,0
u_038363,2025-04-19,Moscow,android,55+,organic,0,0
u_038364,2025-11-27,Volga,android,55+,direct,0,0
u_038365,2026-02-12,Saint Petersburg,android,35-44,organic,1,0
u_038366,2026-01-15,Central Russia,android,55+,affiliate,0,0
u_038367,2026-01-31,Volga,android,25-34,organic,0,0
u_038368,2026-04-07,Central Russia,ios,18-24,organic,0,0
u_038369,2026-01-27,Ural,ios,25-34,direct,0,0
u_038370,2025-07-26,Volga,ios,25-34,direct,0,0
u_038371,2026-06-06,Siberia,android,18-24,organic,1,0
u_038372,2025-09-14,Central Russia,android,18-24,paid_ads,0,0
u_038373,2026-03-19,Central Russia,android,35-44,paid_ads,0,0
u_038374,2025-11-26,Central Russia,ios,18-24,paid_ads,0,0
u_038375,2026-02-13,Ural,android,45-54,direct,0,0
