product_id,category,seller_id,base_price_rub,gross_margin_rate,product_rating,is_private_label,created_date
p_03478,Fashion,s_0490,1170,0.2572,4.2,0,2025-11-20
p_03479,Sports,s_0526,980,0.2171,4.78,0,2025-09-21
p_03480,Beauty,s_0462,729,0.2581,4.77,0,2021-11-06
p_03481,Home,s_0376,1875,0.1744,4.69,0,2022-03-15
p_03482,Auto,s_0207,3632,0.1499,4.44,0,2024-08-13
p_03483,Home,s_0039,1555,0.236,3.89,0,2021-11-09
p_03484,FMCG,s_0034,207,0.1402,4.48,0,2021-11-09
p_03485,Fashion,s_0361,3193,0.2712,4.43,0,2023-04-14
p_03486,Home,s_0045,1513,0.1246,3.72,0,2025-10-03
p_03487,Electronics,s_0187,2104,0.1132,4.31,0,2022-03-16
p_03488,Home,s_0626,3440,0.1789,4.82,0,2022-10-06
p_03489,Beauty,s_0503,497,0.314,4.88,0,2023-03-17
p_03490,Beauty,s_0643,524,0.2445,4.75,0,2024-07-01
p_03491,Fashion,s_0465,1639,0.2879,4.97,0,2022-03-12
p_03492,Sports,s_0381,605,0.2125,4.56,0,2024-10-30
p_03493,Kids,s_0463,573,0.2037,4.93,0,2024-11-17
p_03494,Home,s_0315,1533,0.185,3.83,0,2022-01-31
p_03495,Electronics,s_0519,4145,0.0892,4.15,0,2023-07-12
p_03496,Pet,s_0546,608,0.1475,4.11,0,2025-09-24
p_03497,Auto,s_0496,3651,0.2549,4.39,0,2024-05-08
p_03498,Electronics,s_0556,5079,0.1974,3.88,1,2025-02-15
p_03499,FMCG,s_0085,577,0.1341,4.62,0,2023-05-03
p_03500,Kids,s_0038,1489,0.1939,4.3,1,2022-06-29
p_03501,Auto,s_0076,2101,0.1999,4.54,0,2025-09-25
p_03502,Home,s_0014,1040,0.2113,4.98,0,2022-10-19
p_03503,Beauty,s_0517,794,0.2968,4.76,0,2025-11-30
p_03504,Fashion,s_0103,1086,0.281,4.01,0,2021-07-19
p_03505,Home,s_0046,3443,0.2184,4.67,1,2023-07-12
p_03506,Pet,s_0138,822,0.2495,4.23,0,2025-07-30
p_03507,Books,s_0205,434,0.1402,4.79,0,2023-12-08
p_03508,Fashion,s_0137,1574,0.2618,4.5,0,2021-03-17
p_03509,Fashion,s_0033,607,0.2644,4.56,0,2025-05-10
p_03510,Electronics,s_0627,1556,0.1554,3.87,0,2023-03-14
p_03511,Beauty,s_0211,521,0.2564,4.36,0,2023-08-08
p_03512,Books,s_0062,304,0.1472,5.0,0,2022-04-29
p_03513,Pet,s_0441,275,0.1753,4.26,0,2025-12-18
p_03514,Home,s_0384,1172,0.1197,4.66,0,2025-03-16
p_03515,Beauty,s_0275,723,0.2899,4.32,0,2021-08-09
p_03516,Electronics,s_0512,2062,0.0631,4.4,0,2021-07-01
p_03517,Home,s_0512,1953,0.262,4.31,0,2023-01-23
p_03518,Home,s_0084,2376,0.092,4.41,0,2024-09-11
p_03519,Beauty,s_0130,207,0.2698,4.14,0,2022-11-21
p_03520,Electronics,s_0242,6186,0.1287,4.65,0,2023-03-29
p_03521,Electronics,s_0509,8276,0.0985,4.4,0,2026-02-05
p_03522,Kids,s_0439,297,0.1966,4.94,0,2022-01-16
p_03523,Kids,s_0164,881,0.1954,4.55,0,2021-02-18
p_03524,Electronics,s_0547,21926,0.0478,4.09,0,2025-10-24
p_03525,Electronics,s_0501,1089,0.1859,3.77,0,2023-06-15
p_03526,Electronics,s_0663,2815,0.0597,4.43,0,2023-02-10
p_03527,Kids,s_0177,1913,0.1876,4.53,0,2021-03-02
p_03528,FMCG,s_0038,279,0.1386,4.69,0,2023-06-22
p_03529,Books,s_0274,156,0.1711,4.86,0,2023-11-06
p_03530,Auto,s_0360,2688,0.1392,4.3,0,2021-01-12
p_03531,Fashion,s_0255,568,0.1715,4.43,0,2024-07-21
p_03532,Sports,s_0207,1588,0.1574,4.62,0,2025-10-09
p_03533,Pet,s_0070,723,0.1616,4.74,0,2024-06-12
p_03534,Kids,s_0411,1669,0.1611,4.42,0,2022-05-30
p_03535,Kids,s_0118,910,0.244,4.14,0,2022-03-25
p_03536,Electronics,s_0542,1763,0.1058,4.33,0,2022-12-30
p_03537,Fashion,s_0567,2874,0.2483,4.53,0,2024-06-22
p_03538,Home,s_0098,429,0.179,4.48,0,2021-07-26
p_03539,Beauty,s_0270,663,0.2192,4.53,0,2021-04-26
p_03540,Fashion,s_0320,2455,0.2083,4.6,0,2024-11-18
p_03541,Books,s_0204,317,0.1311,4.95,0,2023-11-05
p_03542,Fashion,s_0194,1597,0.1669,3.89,0,2021-06-09
p_03543,Fashion,s_0455,2052,0.21,4.63,1,2024-06-04
p_03544,Electronics,s_0408,2600,0.1488,4.78,0,2025-04-23
p_03545,FMCG,s_0017,335,0.1244,3.82,0,2025-04-09
p_03546,Auto,s_0033,2098,0.2421,4.67,0,2022-08-13
p_03547,Kids,s_0094,898,0.2136,4.52,0,2021-12-31
p_03548,Sports,s_0166,2399,0.1694,4.2,0,2025-05-02
p_03549,Sports,s_0085,1187,0.3059,3.98,0,2024-08-15
p_03550,Home,s_0188,4747,0.2233,4.71,0,2025-03-18
p_03551,Home,s_0642,2375,0.1589,4.76,0,2022-07-24
p_03552,Home,s_0052,703,0.2519,3.98,0,2022-02-09
p_03553,Fashion,s_0389,855,0.2145,4.07,0,2024-07-07
p_03554,Home,s_0393,971,0.2168,4.66,0,2021-12-19
p_03555,Kids,s_0439,1052,0.168,4.31,0,2021-02-21
p_03556,FMCG,s_0118,393,0.1526,4.38,0,2023-09-24
p_03557,Kids,s_0151,1732,0.222,4.67,0,2021-03-11
p_03558,Beauty,s_0011,788,0.3026,3.98,0,2024-08-17
p_03559,Fashion,s_0664,1273,0.1776,4.67,0,2021-09-24
p_03560,FMCG,s_0334,477,0.1565,4.5,0,2024-04-08
p_03561,Beauty,s_0344,605,0.3036,4.64,0,2023-05-08
p_03562,Home,s_0579,2484,0.2334,5.0,0,2021-08-24
p_03563,Kids,s_0649,1107,0.2805,4.89,0,2021-04-19
p_03564,Beauty,s_0240,727,0.1684,4.38,0,2021-01-31
p_03565,Books,s_0156,511,0.197,4.09,0,2023-12-15
p_03566,Kids,s_0561,1474,0.2279,3.77,0,2021-06-06
p_03567,Home,s_0135,1158,0.3038,3.84,1,2021-08-12
p_03568,FMCG,s_0339,453,0.1851,4.74,0,2022-05-04
p_03569,Fashion,s_0022,1464,0.2496,4.36,0,2022-12-17
p_03570,Beauty,s_0506,610,0.2407,4.01,0,2026-01-22
p_03571,Home,s_0689,4828,0.2404,4.58,0,2023-01-11
p_03572,Fashion,s_0049,855,0.2483,4.5,0,2025-05-28
p_03573,Home,s_0092,1945,0.1328,4.94,0,2024-06-15
p_03574,Beauty,s_0258,426,0.2523,4.06,0,2025-05-23
p_03575,Fashion,s_0420,1538,0.3217,4.19,0,2024-06-30
p_03576,Home,s_0373,4013,0.1963,4.33,0,2025-01-16
p_03577,Home,s_0457,915,0.1947,4.64,0,2022-10-22
p_03578,Pet,s_0428,2304,0.1742,4.81,1,2023-10-06
p_03579,Electronics,s_0066,8197,0.1833,4.23,0,2021-10-31
p_03580,Home,s_0132,4269,0.1938,4.06,0,2023-07-29
p_03581,Home,s_0436,1191,0.1675,4.46,0,2023-03-30
p_03582,Electronics,s_0364,1605,0.0974,4.5,0,2023-05-07
p_03583,Beauty,s_0138,1044,0.2758,4.42,0,2023-03-07
p_03584,Kids,s_0257,919,0.2466,4.61,0,2026-01-03
p_03585,Electronics,s_0588,8967,0.1043,5.0,0,2022-10-14
p_03586,Home,s_0092,1087,0.2089,4.23,1,2024-08-12
p_03587,FMCG,s_0208,467,0.1839,3.97,1,2024-05-24
p_03588,Books,s_0682,113,0.2548,3.89,0,2021-02-09
p_03589,Sports,s_0668,505,0.2159,4.61,0,2023-07-27
p_03590,FMCG,s_0566,495,0.1995,3.69,0,2022-07-16
p_03591,Fashion,s_0103,1951,0.1943,4.59,0,2022-12-29
p_03592,Books,s_0125,326,0.1807,4.74,0,2023-06-13
p_03593,Home,s_0278,756,0.1469,4.86,0,2021-01-21
p_03594,FMCG,s_0393,301,0.1273,4.03,0,2023-08-26
p_03595,Auto,s_0675,1856,0.2042,4.14,0,2021-01-30
p_03596,Books,s_0178,137,0.2849,4.59,0,2024-04-07
p_03597,Fashion,s_0046,2104,0.1732,5.0,0,2025-09-03
p_03598,FMCG,s_0213,649,0.067,4.38,0,2023-12-19
p_03599,FMCG,s_0173,1008,0.1416,4.06,0,2024-04-12
p_03600,Books,s_0346,239,0.1927,4.31,0,2022-10-13
p_03601,Kids,s_0660,701,0.1669,3.89,0,2024-01-15
p_03602,Books,s_0519,204,0.1772,4.78,0,2024-06-05
p_03603,Auto,s_0553,1190,0.1733,4.35,0,2024-03-12
p_03604,Fashion,s_0251,891,0.1484,4.27,0,2024-10-30
p_03605,Electronics,s_0661,4492,0.0986,4.08,1,2023-09-08
p_03606,Kids,s_0140,1459,0.2246,4.23,0,2025-12-09
p_03607,Beauty,s_0487,1421,0.2728,3.89,0,2025-08-16
p_03608,Electronics,s_0101,1260,0.1245,4.77,0,2021-03-05
p_03609,Fashion,s_0385,508,0.2073,4.37,0,2025-04-08
p_03610,Kids,s_0193,645,0.2233,4.43,0,2022-09-21
p_03611,Home,s_0209,4791,0.2096,5.0,0,2025-01-25
p_03612,Sports,s_0593,913,0.2187,4.7,0,2022-09-07
p_03613,Books,s_0143,714,0.182,4.53,0,2021-12-23
p_03614,Fashion,s_0550,1517,0.3065,4.54,0,2021-09-09
p_03615,Electronics,s_0337,3614,0.0887,4.35,0,2022-05-29
p_03616,Auto,s_0112,3903,0.1301,3.65,0,2022-04-30
p_03617,Electronics,s_0039,3234,0.1404,3.79,0,2025-09-23
p_03618,Sports,s_0049,678,0.1992,4.54,0,2024-09-26
p_03619,Pet,s_0174,881,0.1616,4.69,0,2025-09-28
p_03620,Kids,s_0583,2604,0.2904,4.1,0,2023-11-24
p_03621,FMCG,s_0302,391,0.105,4.0,0,2025-11-26
p_03622,Home,s_0625,1671,0.17,3.98,0,2024-11-04
p_03623,Fashion,s_0190,1357,0.2906,4.46,0,2024-07-14
p_03624,Kids,s_0292,1423,0.2216,4.22,0,2023-02-28
p_03625,Fashion,s_0309,539,0.1584,4.51,0,2023-05-01
p_03626,FMCG,s_0164,611,0.1497,4.09,1,2025-05-03
p_03627,Auto,s_0126,1584,0.16,3.86,0,2024-09-10
p_03628,FMCG,s_0285,487,0.1472,4.89,0,2022-10-02
p_03629,Home,s_0253,1770,0.1506,4.62,0,2021-02-04
p_03630,Kids,s_0124,759,0.2268,4.7,0,2024-06-15
p_03631,Auto,s_0235,1011,0.1749,4.51,0,2025-10-20
p_03632,Home,s_0325,678,0.158,4.17,0,2024-08-12
p_03633,Home,s_0484,3139,0.2643,4.66,0,2023-06-26
p_03634,Sports,s_0484,930,0.2204,4.16,0,2021-01-09
p_03635,Books,s_0157,318,0.2117,4.15,0,2024-06-05
p_03636,Sports,s_0107,914,0.207,4.86,0,2023-05-18
p_03637,Beauty,s_0015,627,0.3001,4.92,0,2021-04-08
p_03638,Home,s_0563,774,0.2287,4.26,0,2022-07-13
p_03639,Electronics,s_0250,3728,0.1119,4.22,0,2021-11-06
p_03640,Electronics,s_0341,2905,0.1529,4.05,0,2026-02-05
p_03641,Electronics,s_0462,4561,0.1159,4.27,0,2021-03-03
p_03642,Home,s_0577,491,0.1689,4.49,0,2025-08-12
p_03643,Electronics,s_0590,2588,0.1402,4.32,1,2024-04-06
p_03644,Pet,s_0606,579,0.1231,4.82,0,2022-07-08
p_03645,FMCG,s_0408,296,0.1592,4.43,0,2024-08-06
p_03646,Sports,s_0125,3087,0.2469,3.85,1,2021-11-09
p_03647,Beauty,s_0627,659,0.4035,4.51,0,2024-04-03
p_03648,Auto,s_0333,3474,0.1909,4.43,0,2023-01-06
p_03649,Fashion,s_0199,3207,0.2342,5.0,0,2025-12-09
p_03650,FMCG,s_0055,277,0.1467,4.68,0,2022-12-01
p_03651,Kids,s_0613,765,0.1925,4.26,0,2025-07-31
p_03652,Kids,s_0348,1522,0.1633,5.0,0,2025-11-06
p_03653,Fashion,s_0371,719,0.2058,3.89,0,2023-09-11
p_03654,Fashion,s_0147,2293,0.2057,4.39,0,2025-07-27
p_03655,FMCG,s_0121,970,0.1189,4.39,0,2023-11-21
p_03656,Fashion,s_0671,1602,0.1918,4.43,0,2022-11-18
p_03657,Sports,s_0105,1449,0.169,4.63,0,2025-01-23
p_03658,Auto,s_0085,1020,0.1831,4.74,0,2025-09-06
p_03659,Fashion,s_0116,900,0.3116,4.62,0,2025-10-16
p_03660,Fashion,s_0421,3002,0.2038,4.44,0,2022-11-21
p_03661,Sports,s_0522,1273,0.2648,4.69,0,2024-03-07
p_03662,Books,s_0499,686,0.2337,4.26,1,2023-09-23
p_03663,Pet,s_0144,2990,0.1576,4.7,0,2023-07-13
p_03664,Home,s_0565,918,0.2349,3.65,0,2021-04-08
p_03665,FMCG,s_0649,301,0.2045,4.53,0,2021-04-08
p_03666,FMCG,s_0335,396,0.1029,4.79,0,2024-02-26
p_03667,Kids,s_0270,961,0.1632,4.84,0,2023-06-03
p_03668,Pet,s_0036,491,0.172,4.71,0,2023-12-01
p_03669,Auto,s_0110,1173,0.1508,4.37,0,2022-06-08
p_03670,Auto,s_0329,1240,0.1825,4.11,0,2023-07-01
p_03671,Fashion,s_0420,1925,0.2569,4.17,0,2026-01-31
p_03672,Electronics,s_0473,4289,0.0874,4.5,0,2024-01-11
p_03673,Auto,s_0188,1466,0.237,4.35,0,2024-12-23
p_03674,Beauty,s_0109,579,0.2683,4.9,0,2025-01-10
p_03675,Books,s_0434,575,0.1569,4.85,0,2025-08-27
p_03676,Electronics,s_0114,2364,0.0917,3.81,0,2023-12-18
p_03677,Auto,s_0075,2305,0.1342,4.39,0,2021-11-02
p_03678,FMCG,s_0190,778,0.1665,4.69,0,2026-02-27
p_03679,Auto,s_0695,2217,0.1545,4.12,0,2021-12-29
p_03680,Home,s_0104,1549,0.1836,4.08,0,2023-06-07
p_03681,Home,s_0119,4260,0.1922,4.18,0,2023-02-08
p_03682,Sports,s_0404,1925,0.2249,5.0,0,2023-09-12
p_03683,Books,s_0564,359,0.2195,4.4,0,2021-02-21
p_03684,Fashion,s_0272,585,0.2579,4.21,0,2022-03-18
p_03685,Fashion,s_0291,575,0.2268,4.01,0,2021-03-24
p_03686,Home,s_0359,5332,0.2215,4.75,0,2024-10-01
p_03687,Fashion,s_0357,1058,0.2685,4.6,0,2025-04-26
p_03688,Books,s_0566,411,0.1568,4.59,0,2022-09-30
p_03689,Beauty,s_0641,2203,0.2864,4.56,0,2023-09-28
p_03690,Home,s_0262,1071,0.2076,4.18,0,2024-08-05
p_03691,FMCG,s_0649,517,0.1259,4.69,0,2024-06-22
p_03692,Home,s_0070,2207,0.1167,4.93,0,2024-11-04
p_03693,Kids,s_0639,1726,0.2188,4.51,0,2021-08-03
p_03694,Home,s_0339,3611,0.1501,4.35,1,2023-02-25
p_03695,Sports,s_0501,558,0.2299,3.97,0,2023-09-29
p_03696,FMCG,s_0056,312,0.1862,4.33,0,2021-04-04
p_03697,Electronics,s_0534,6470,0.0855,4.1,0,2025-10-27
p_03698,Kids,s_0194,1183,0.1394,3.63,0,2021-04-09
p_03699,Beauty,s_0281,522,0.2185,3.73,0,2024-01-28
p_03700,Auto,s_0030,3122,0.2334,3.74,0,2026-01-17
p_03701,Home,s_0634,1720,0.2497,4.66,0,2026-01-11
p_03702,FMCG,s_0549,746,0.168,3.78,0,2022-12-21
p_03703,Sports,s_0225,493,0.2521,4.19,0,2023-11-27
p_03704,Fashion,s_0606,1644,0.2282,4.55,0,2025-06-02
p_03705,Sports,s_0310,1674,0.2627,4.47,0,2021-11-08
p_03706,Home,s_0226,1340,0.1569,4.08,0,2023-03-14
p_03707,Home,s_0654,581,0.2213,3.84,0,2026-01-04
p_03708,Books,s_0605,697,0.221,4.66,0,2024-02-15
p_03709,Beauty,s_0316,1091,0.2958,3.99,0,2023-07-14
p_03710,Home,s_0639,2229,0.2366,4.79,0,2021-03-27
p_03711,Kids,s_0066,1698,0.2082,4.33,0,2025-07-27
p_03712,Home,s_0648,1138,0.1887,4.55,0,2024-12-31
p_03713,Home,s_0105,2024,0.2097,4.63,0,2024-12-26
p_03714,Books,s_0606,806,0.2306,4.08,1,2023-11-05
p_03715,Electronics,s_0004,1082,0.1673,4.31,0,2024-01-21
p_03716,FMCG,s_0501,248,0.161,4.18,0,2024-05-25
p_03717,Kids,s_0026,1141,0.2082,5.0,0,2022-12-02
p_03718,Pet,s_0070,1327,0.1371,4.35,0,2024-05-10
p_03719,Home,s_0270,1483,0.1334,3.19,0,2022-08-13
p_03720,Electronics,s_0491,3175,0.208,4.46,0,2022-08-12
p_03721,Home,s_0559,1030,0.2174,4.37,0,2021-02-13
p_03722,Home,s_0269,7245,0.2244,4.6,0,2023-08-15
p_03723,Auto,s_0603,3606,0.1872,4.52,0,2024-06-24
p_03724,Beauty,s_0593,624,0.3372,5.0,0,2022-02-25
p_03725,Electronics,s_0672,5401,0.0476,4.09,0,2023-11-24
p_03726,Fashion,s_0131,1454,0.2874,4.4,0,2025-10-24
p_03727,Fashion,s_0035,1691,0.2544,4.44,0,2022-01-29
p_03728,FMCG,s_0300,153,0.0903,4.56,0,2024-05-10
p_03729,Home,s_0032,600,0.2844,4.55,0,2023-10-20
p_03730,FMCG,s_0291,154,0.1061,4.6,0,2022-03-01
p_03731,FMCG,s_0605,1356,0.105,4.86,0,2022-01-03
p_03732,Books,s_0065,272,0.2108,4.91,0,2023-06-26
p_03733,Kids,s_0537,1060,0.217,3.89,0,2025-08-22
p_03734,Beauty,s_0024,280,0.3501,4.71,0,2025-11-10
p_03735,Electronics,s_0353,3455,0.0788,4.28,0,2021-09-07
p_03736,Electronics,s_0692,1780,0.0783,4.67,0,2025-10-07
p_03737,Sports,s_0239,742,0.2528,4.29,0,2021-07-07
p_03738,Electronics,s_0347,3576,0.1541,4.21,0,2024-03-31
p_03739,Electronics,s_0033,4916,0.165,4.44,0,2025-02-11
p_03740,Fashion,s_0067,2592,0.1837,4.61,0,2021-05-06
p_03741,Electronics,s_0580,12432,0.1774,4.71,0,2021-10-07
p_03742,Books,s_0107,115,0.2223,4.51,0,2024-03-08
p_03743,Beauty,s_0600,850,0.2826,3.98,0,2021-01-11
p_03744,Home,s_0399,3211,0.1159,4.28,0,2021-06-20
p_03745,Fashion,s_0324,3140,0.2855,4.84,0,2024-11-14
p_03746,Home,s_0148,1178,0.1962,4.29,1,2025-09-29
p_03747,FMCG,s_0061,548,0.0623,4.71,0,2021-12-05
p_03748,Kids,s_0043,1011,0.1434,4.35,0,2023-09-22
p_03749,Sports,s_0254,825,0.2432,4.94,0,2021-01-08
p_03750,Sports,s_0658,1271,0.2268,4.27,0,2023-01-14
p_03751,Fashion,s_0302,1275,0.2635,4.26,0,2025-03-31
p_03752,Electronics,s_0410,2653,0.1693,4.77,0,2024-05-10
p_03753,Electronics,s_0540,1960,0.0762,4.56,0,2024-12-12
p_03754,Home,s_0281,1156,0.2181,4.64,1,2024-12-16
p_03755,Kids,s_0159,2318,0.2619,4.39,0,2025-06-18
p_03756,Fashion,s_0003,1275,0.2103,4.58,0,2025-09-21
p_03757,Beauty,s_0207,393,0.2898,4.33,0,2024-02-12
p_03758,Home,s_0319,7471,0.1808,4.71,0,2024-02-28
p_03759,Beauty,s_0034,1582,0.2888,5.0,0,2023-07-04
p_03760,Sports,s_0472,2034,0.2442,4.37,0,2022-10-02
p_03761,Electronics,s_0392,4534,0.0883,4.57,0,2021-04-09
p_03762,Fashion,s_0293,547,0.2659,4.6,0,2023-02-19
p_03763,Home,s_0102,879,0.2485,4.16,0,2026-02-25
p_03764,Home,s_0373,1907,0.2119,4.62,0,2023-06-27
p_03765,Kids,s_0130,1041,0.1326,3.7,0,2026-03-06
p_03766,Auto,s_0307,1714,0.2011,5.0,0,2022-12-04
p_03767,FMCG,s_0594,325,0.1225,4.27,0,2025-03-12
p_03768,Pet,s_0486,1442,0.1585,4.72,0,2022-05-04
p_03769,FMCG,s_0465,169,0.0932,3.9,1,2025-06-11
p_03770,Electronics,s_0024,3225,0.0776,4.26,0,2021-04-02
p_03771,Electronics,s_0344,8806,0.0894,4.34,0,2022-02-13
p_03772,Kids,s_0237,2285,0.2065,3.85,0,2025-02-08
p_03773,Electronics,s_0237,7385,0.1048,4.35,0,2024-03-12
p_03774,Electronics,s_0393,3719,0.1467,4.2,0,2021-01-20
p_03775,Kids,s_0338,1510,0.1573,4.97,0,2022-11-16
p_03776,Books,s_0388,417,0.2197,4.81,0,2022-09-08
p_03777,Electronics,s_0150,1778,0.1496,4.33,0,2021-08-02
p_03778,Fashion,s_0697,2903,0.2408,4.52,0,2022-04-24
p_03779,FMCG,s_0063,205,0.0982,4.2,0,2025-09-07
p_03780,Beauty,s_0062,601,0.2942,4.38,0,2025-09-10
p_03781,Pet,s_0115,878,0.155,3.89,0,2024-03-21
p_03782,Electronics,s_0099,5021,0.1125,3.9,0,2026-03-02
p_03783,Sports,s_0021,1267,0.2765,3.59,0,2022-06-04
p_03784,FMCG,s_0567,376,0.2199,4.43,0,2022-09-20
p_03785,Sports,s_0453,2502,0.2242,4.11,0,2022-01-16
p_03786,Kids,s_0332,2097,0.283,4.3,0,2023-10-02
p_03787,Fashion,s_0231,1314,0.2232,4.5,0,2025-12-23
p_03788,Home,s_0045,1024,0.1968,4.18,1,2021-09-01
p_03789,Kids,s_0511,1666,0.1799,4.18,0,2024-08-24
p_03790,Home,s_0013,1180,0.1042,4.07,0,2023-09-03
p_03791,Books,s_0013,723,0.2268,4.22,0,2024-05-05
p_03792,Fashion,s_0661,2852,0.271,4.38,0,2023-01-10
p_03793,Fashion,s_0117,1626,0.2257,4.61,0,2023-12-20
p_03794,Beauty,s_0353,676,0.2896,4.97,0,2021-07-18
p_03795,Auto,s_0221,2576,0.1676,4.19,0,2022-01-25
p_03796,Fashion,s_0510,793,0.2872,4.95,0,2024-09-16
p_03797,Fashion,s_0620,1776,0.1543,4.3,0,2024-03-18
p_03798,Pet,s_0101,1660,0.1808,4.86,0,2024-11-15
p_03799,Beauty,s_0014,595,0.3245,4.4,0,2022-03-12
p_03800,Sports,s_0099,2330,0.1848,4.36,0,2025-04-07
p_03801,Kids,s_0464,1614,0.2541,4.55,0,2022-04-26
p_03802,Sports,s_0137,2634,0.1746,4.27,0,2025-10-06
p_03803,Kids,s_0491,798,0.2166,4.14,0,2025-11-03
p_03804,Electronics,s_0127,6228,0.166,4.4,0,2022-08-31
p_03805,Electronics,s_0480,2464,0.1198,3.67,0,2024-12-10
p_03806,Pet,s_0173,1174,0.1695,4.54,0,2022-06-26
p_03807,Kids,s_0135,1555,0.2361,4.68,0,2022-02-24
p_03808,Home,s_0310,932,0.1445,5.0,0,2022-06-20
p_03809,Electronics,s_0327,2838,0.0744,4.63,0,2021-08-21
p_03810,Beauty,s_0597,224,0.2324,5.0,0,2022-02-07
p_03811,FMCG,s_0590,180,0.2236,4.63,0,2024-07-27
p_03812,Kids,s_0291,2609,0.1777,4.12,0,2023-01-24
p_03813,Home,s_0578,1443,0.225,4.25,0,2024-10-24
p_03814,Pet,s_0058,2580,0.2025,4.53,0,2023-02-03
p_03815,Fashion,s_0285,897,0.2013,3.43,0,2021-07-02
p_03816,Electronics,s_0384,3789,0.1774,4.87,0,2025-07-28
p_03817,Electronics,s_0145,3056,0.1802,4.23,0,2023-10-31
p_03818,Sports,s_0583,1508,0.2605,4.41,0,2022-10-11
p_03819,Home,s_0252,657,0.2179,4.82,0,2024-04-24
p_03820,Kids,s_0669,1249,0.2179,4.38,0,2024-08-04
p_03821,Home,s_0091,1822,0.151,4.39,1,2024-10-19
p_03822,Kids,s_0194,2497,0.2621,4.49,0,2024-09-25
p_03823,Sports,s_0094,1416,0.1734,3.83,0,2022-06-26
p_03824,Sports,s_0201,852,0.2411,3.8,0,2022-12-12
p_03825,Sports,s_0589,944,0.1594,5.0,0,2024-01-27
p_03826,Fashion,s_0032,1205,0.2344,3.64,0,2024-12-23
p_03827,Home,s_0006,1229,0.2068,4.24,0,2024-02-02
p_03828,FMCG,s_0661,563,0.1251,5.0,0,2022-11-28
p_03829,Fashion,s_0159,2605,0.2429,3.86,0,2024-06-16
p_03830,Beauty,s_0438,465,0.2681,4.61,0,2025-09-21
p_03831,Home,s_0275,2522,0.2808,4.52,0,2022-10-31
p_03832,Fashion,s_0275,1210,0.2189,4.33,0,2024-06-03
p_03833,Home,s_0039,1020,0.1641,4.83,0,2025-03-31
p_03834,Fashion,s_0647,2122,0.2126,4.23,0,2026-01-05
p_03835,Home,s_0576,5810,0.2378,4.92,0,2021-09-03
p_03836,Home,s_0119,4072,0.1621,4.33,1,2021-03-30
p_03837,Fashion,s_0536,1942,0.288,4.07,0,2022-02-26
p_03838,FMCG,s_0434,560,0.0812,5.0,0,2022-09-20
p_03839,Electronics,s_0617,1507,0.1142,4.71,0,2023-11-24
p_03840,Sports,s_0338,1194,0.2775,5.0,0,2024-08-17
p_03841,Home,s_0648,466,0.1519,5.0,0,2021-08-04
p_03842,Fashion,s_0212,2373,0.2888,4.51,0,2025-03-24
p_03843,FMCG,s_0404,253,0.1766,4.15,0,2021-07-13
p_03844,Books,s_0038,274,0.2158,4.0,0,2025-03-16
p_03845,Electronics,s_0390,4888,0.1874,4.48,0,2024-12-08
p_03846,FMCG,s_0403,708,0.1649,4.41,1,2023-07-07
p_03847,Kids,s_0121,974,0.2277,4.67,0,2023-04-23
p_03848,Fashion,s_0219,1132,0.2531,3.91,0,2023-04-30
p_03849,Fashion,s_0181,1385,0.2705,5.0,0,2021-06-01
p_03850,Beauty,s_0273,490,0.3339,4.32,0,2022-04-03
p_03851,Sports,s_0618,866,0.2196,4.39,0,2026-01-04
p_03852,Home,s_0389,3632,0.1296,4.54,0,2025-06-09
p_03853,Fashion,s_0646,461,0.2164,4.32,0,2021-03-18
p_03854,Electronics,s_0366,836,0.1057,4.0,0,2022-02-08
p_03855,Home,s_0427,1885,0.1239,4.94,0,2024-02-16
p_03856,Books,s_0682,178,0.1421,4.09,0,2023-01-04
p_03857,Beauty,s_0689,578,0.3042,4.68,0,2025-06-18
p_03858,Beauty,s_0499,742,0.282,3.54,0,2026-01-22
p_03859,Electronics,s_0588,2467,0.0821,4.3,0,2022-10-12
p_03860,Fashion,s_0597,3048,0.2086,4.58,0,2021-05-31
p_03861,Sports,s_0369,1539,0.1908,3.9,0,2023-07-21
p_03862,Electronics,s_0641,1269,0.0855,4.3,0,2021-05-24
p_03863,Fashion,s_0102,1006,0.2346,5.0,1,2025-01-09
p_03864,Sports,s_0471,1281,0.2198,4.16,0,2024-09-16
p_03865,Books,s_0580,364,0.2191,4.51,0,2021-11-13
p_03866,Sports,s_0282,3511,0.1929,4.62,0,2023-01-25
p_03867,Books,s_0434,549,0.1922,4.13,0,2025-07-04
p_03868,Kids,s_0302,2332,0.2378,4.43,0,2024-01-05
p_03869,Sports,s_0250,897,0.2135,4.38,0,2023-06-11
p_03870,Beauty,s_0131,374,0.2743,4.71,0,2022-12-10
p_03871,Beauty,s_0114,318,0.2567,4.11,0,2023-03-08
p_03872,Electronics,s_0042,3016,0.1486,4.96,0,2023-12-23
p_03873,Pet,s_0511,2425,0.2015,4.42,0,2025-09-09
p_03874,Sports,s_0480,1720,0.2554,4.11,0,2022-01-13
p_03875,Beauty,s_0132,1013,0.2389,4.96,0,2023-06-05
p_03876,Home,s_0328,2344,0.2405,3.75,0,2023-03-31
p_03877,Kids,s_0497,857,0.134,4.39,0,2022-12-27
p_03878,Sports,s_0332,1026,0.2183,4.66,0,2023-03-14
